Employee_ID,Name,Dept,Role,Age,MonthlySalary,Attrition_Prob,Risk,Engagement,PerformanceRating,Skill_Gap,Primary_Gap,Recommendation
560,Sara Snyder 460,Marketing,Content Strategist,35,84323,0.0,LOW,57.0,3,"Canva, Copywriting, Editorial Calendar",Canva,Learn Canva: Mastering Canva
561,David Williams 461,IT,Data Analyst,53,124909,0.0,LOW,100.0,3,"Exploratory Data Analysis, PowerBI, Statistical Analysis",Exploratory Data Analysis,Learn Exploratory Data Analysis: Mastering Exploratory Data Analysis
562,Jeffery Lopez 462,Finance,Accountant,41,81105,0.1692,LOW,77.6,3,"SAP Financials, Tax Compliance",SAP Financials,Learn SAP Financials: Mastering SAP Financials
563,Ishaan Malhotra 463,IT,Tester,59,167957,0.0,LOW,68.8,3,"Manual Testing, PyTest, Test Automation",Manual Testing,Learn Manual Testing: Mastering Manual Testing
564,Brenda Bauer 464,Marketing,Content Lead,43,36049,0.0,LOW,72.8,4,Figma,Figma,Learn Figma: Mastering Figma
565,David Williams 465,Support,Helpdesk,47,88281,0.0,LOW,74.7,3,"Jira Service Desk, Troubleshooting",Jira Service Desk,Learn Jira Service Desk: Mastering Jira Service Desk
566,Peggy Mann 466,IT,Cybersecurity Specialist,38,78271,0.0002,LOW,64.3,2,"SIEM Tools, Splunk, Threat Modeling",SIEM Tools,Learn SIEM Tools: Mastering SIEM Tools
567,Megan Williams 467,Finance,Accountant,44,101697,0.0,LOW,65.8,1,"Excel, QuickBooks",Excel,Learn Excel: Mastering Excel
568,Saanvi Iyer 468,Sales,Account Manager,27,71534,0.0013,LOW,70.1,4,"Account Growth, Contract Renewal, Salesforce",Account Growth,Learn Account Growth: Mastering Account Growth
569,Diya Patel 469,Finance,Accountant,40,128034,0.0007,LOW,63.3,3,"General Ledger, Tax Compliance",General Ledger,Learn General Ledger: Mastering General Ledger
570,Megan Williams 470,Marketing,SEO Specialist,47,93097,0.0037,LOW,67.2,2,"Ahrefs, SEMrush",Ahrefs,Learn Ahrefs: Mastering Ahrefs
571,Aditi Sen 471,Sales,Sales Executive,26,60037,0.227,LOW,76.2,2,"B2B Sales, Client Relationship Management, LinkedIn Sales Navigator",B2B Sales,Learn B2B Sales: Mastering B2B Sales
572,Christopher Benson 472,Sales,Sales Executive,47,62278,0.0,LOW,60.0,4,"Client Relationship Management, Negotiation",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
573,Judith Ware 473,Sales,Business Development,29,174344,0.0,LOW,100.0,3,"Market Expansion, ZoomInfo",Market Expansion,Learn Market Expansion: Mastering Market Expansion
574,Jasmine Gonzalez 474,Finance,Accountant,51,134173,0.0,LOW,81.0,3,"QuickBooks, SAP Financials",QuickBooks,Learn QuickBooks: Mastering QuickBooks
575,David Williams 475,IT,Data Analyst,41,73294,0.0106,LOW,56.8,3,"Excel, PowerBI",Excel,Learn Excel: Mastering Excel
576,Rita Walker 476,Finance,Auditor,46,108277,0.3116,LOW,42.3,2,"ACL Analytics, Internal Audit",ACL Analytics,Learn ACL Analytics: Mastering ACL Analytics
577,Pari Joshi 477,Sales,Business Development,33,39694,0.9988,HIGH,63.7,3,"Partnership Management, ZoomInfo",Partnership Management,Learn Partnership Management: Mastering Partnership Management
578,Reyansh Reddy 478,HR,Employee Relations,43,93150,0.0,LOW,80.2,3,"Employee Wellbeing, ServiceNow HR",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
579,Troy Ford 479,Finance,Financial Analyst,40,102470,0.3328,LOW,77.9,3,"Budgeting & Forecasting, Excel, SQL",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
580,Peggy Mann 480,IT,Engineer,57,56556,0.9812,HIGH,70.7,4,"Backend Architecture, Cloud Infrastructure",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
581,Kabir Mehta 481,Support,Support Engineer,48,84086,0.2496,LOW,64.8,3,"Root Cause Analysis, Splunk",Root Cause Analysis,Learn Root Cause Analysis: Mastering Root Cause Analysis
582,Ashley Marsh 482,HR,Employee Relations,37,184979,0.0,LOW,61.2,3,"ServiceNow HR, Workplace Policy",ServiceNow HR,Learn ServiceNow HR: Mastering ServiceNow HR
583,Nicole Roberts 483,IT,Developer,48,134468,0.0001,LOW,67.2,3,"API Integration, Node.js, React",API Integration,Learn API Integration: Mastering API Integration
584,Myra Nair 484,Marketing,Content Lead,22,68387,0.0377,LOW,59.9,3,"Adobe Creative Cloud, Brand Storytelling",Adobe Creative Cloud,Learn Adobe Creative Cloud: Mastering Adobe Creative Cloud
585,Myra Nair 485,Marketing,SEO Analyst,45,103602,0.0,LOW,67.2,3,"Rank Tracking, Traffic Analysis",Rank Tracking,Learn Rank Tracking: Mastering Rank Tracking
586,Ananya Singh 486,HR,Recruitment Specialist,26,171666,0.0002,LOW,88.0,3,"Greenhouse, Lever, Screening & Interviewing",Greenhouse,Learn Greenhouse: Mastering Greenhouse
587,Ayaan Saxena 487,Finance,Financial Analyst,31,37460,0.0003,LOW,62.7,3,"Financial Modeling, Tableau, Variance Analysis",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
588,Christopher Benson 488,Marketing,Content Lead,58,107356,0.0,LOW,79.3,3,"Adobe Creative Cloud, Brand Storytelling",Adobe Creative Cloud,Learn Adobe Creative Cloud: Mastering Adobe Creative Cloud
589,Sara Khan 489,Marketing,Marketing Executive,26,89698,0.0,LOW,81.2,3,"Mailchimp, Market Research",Mailchimp,Learn Mailchimp: Mastering Mailchimp
590,David Williams 490,Marketing,SEO Analyst,31,136746,0.0,LOW,59.0,5,Traffic Analysis,Traffic Analysis,Learn Traffic Analysis: Mastering Traffic Analysis
591,Connie Bailey 491,Finance,Financial Analyst,34,51191,0.9754,HIGH,61.9,2,"Budgeting & Forecasting, Excel",Budgeting & Forecasting,Learn Budgeting & Forecasting: Mastering Budgeting & Forecasting
592,Taylor Morris 492,HR,HR Executive,22,119631,0.0,LOW,84.8,2,"Excel, Onboarding",Excel,Learn Excel: Mastering Excel
593,Peggy Mann 493,Sales,Account Manager,23,45529,0.0003,LOW,60.9,2,"Gainsight, Zendesk",Gainsight,Learn Gainsight: Mastering Gainsight
594,Reyansh Reddy 494,Marketing,Content Strategist,55,67175,0.0011,LOW,71.3,3,"Copywriting, Notion",Copywriting,Learn Copywriting: Mastering Copywriting
595,Myra Nair 495,IT,Tester,53,52675,0.0101,LOW,96.5,2,"Bug Tracking, Manual Testing, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
596,Jasmine Gonzalez 496,Sales,Account Manager,44,81798,0.0644,LOW,83.8,3,"Cross-selling, Gainsight",Cross-selling,Learn Cross-selling: Mastering Cross-selling
597,Brenda Bauer 497,Finance,Auditor,39,105910,0.0,LOW,73.0,3,"Financial Controls, Internal Audit",Financial Controls,Learn Financial Controls: Mastering Financial Controls
598,Arjun Rao 498,Finance,Accountant,38,165400,0.0001,LOW,82.1,3,"General Ledger, QuickBooks",General Ledger,Learn General Ledger: Mastering General Ledger
599,Jeffery Lopez 499,Marketing,Content Strategist,44,113678,0.0,LOW,71.3,2,"Canva, Editorial Calendar, Notion",Canva,Learn Canva: Mastering Canva
600,Aditya Kumar 500,HR,HR Manager,55,97821,0.0,LOW,84.2,3,"BambooHR, HR Compliance, Performance Management",BambooHR,Learn BambooHR: Mastering BambooHR
601,Ishaan Malhotra 501,IT,Cybersecurity Specialist,21,47204,0.0,LOW,47.4,2,"Network Security, SIEM Tools, Vulnerability Assessment",Network Security,Learn Network Security: Mastering Network Security
602,Clinton Scott 502,IT,Data Analyst,56,42394,0.961,HIGH,70.3,2,"SQL, Statistical Analysis, Tableau",SQL,Learn SQL: Advanced SQL & Modern Data Warehousing
603,Connie Bailey 503,Finance,Auditor,45,99814,0.0,LOW,47.0,3,"Excel, Financial Controls",Excel,Learn Excel: Mastering Excel
604,Pari Joshi 504,IT,Data Analyst,54,68593,0.9909,HIGH,73.9,3,"Business Reporting, Tableau",Business Reporting,Learn Business Reporting: Mastering Business Reporting
605,Rita Walker 505,IT,Engineer,45,150064,0.0967,LOW,69.2,2,"AWS, Cloud Infrastructure, Terraform",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
606,Ayaan Saxena 506,Marketing,SEO Analyst,36,88365,0.0004,LOW,88.3,3,"Competitor Analysis, Rank Tracking",Competitor Analysis,Learn Competitor Analysis: Mastering Competitor Analysis
607,Vivaan Gupta 507,IT,Engineer,54,166515,0.0,LOW,80.5,3,"Backend Architecture, Terraform",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
608,Shannon Clark 508,IT,Engineer,49,138700,0.0,LOW,65.7,3,"AWS, DevOps, Linux",AWS,Learn AWS: AWS Certified Solutions Architect & Cloud Engineering
609,Troy Ford 509,Sales,Business Development,39,132077,0.0,LOW,67.1,4,Deal Closing,Deal Closing,Learn Deal Closing: Mastering Deal Closing
610,Sara Khan 510,Sales,Sales Executive,43,169537,0.0,LOW,76.6,4,"HubSpot, Lead Generation",HubSpot,Learn HubSpot: Mastering HubSpot
611,Clinton Scott 511,IT,Tester,39,103247,0.0,LOW,65.1,3,"Manual Testing, Postman, Selenium",Manual Testing,Learn Manual Testing: Mastering Manual Testing
612,Rohan Pillai 512,Sales,Sales Executive,45,89740,0.0,LOW,71.6,3,"Client Relationship Management, HubSpot",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
613,Jasmine Gonzalez 513,IT,Engineer,36,62898,0.0001,LOW,87.8,4,"Backend Architecture, Linux",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
614,Erin Massey 514,HR,Employee Relations,29,167991,0.0,LOW,62.1,2,"Conflict Resolution, Excel",Conflict Resolution,Learn Conflict Resolution: Workplace Conflict Resolution & Empathy-Driven Leadership
615,Arjun Rao 515,Sales,Sales Executive,21,97613,0.0,LOW,66.6,3,"Client Relationship Management, Salesforce",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
616,Pari Joshi 516,Sales,Sales Executive,39,131707,0.4902,MEDIUM,68.3,4,"HubSpot, Pipeline Management",HubSpot,Learn HubSpot: Mastering HubSpot
617,Ishaan Malhotra 517,Sales,Account Manager,53,146777,0.9324,HIGH,100.0,3,"Client Relationship Management, Cross-selling",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
618,Diya Patel 518,Marketing,Marketing Executive,54,82003,0.0069,LOW,79.3,3,"Google Ads, Mailchimp",Google Ads,Learn Google Ads: Mastering Google Ads
619,Connie Bailey 519,Sales,Business Development,36,83478,0.0,LOW,85.6,3,"Market Expansion, ZoomInfo",Market Expansion,Learn Market Expansion: Mastering Market Expansion
620,Kavya Menon 520,HR,HR Manager,38,180506,0.0,LOW,81.2,2,"Employee Retention, HR Compliance, Talent Acquisition",Employee Retention,Learn Employee Retention: Strategic HR Leadership & Talent Retention Strategies
621,Vihaan Verma 521,IT,Engineer,54,94030,0.0,LOW,82.0,3,"Backend Architecture, DevOps",Backend Architecture,Learn Backend Architecture: Mastering Backend Architecture
622,Kabir Mehta 522,Sales,Business Development,45,168071,0.0,LOW,77.7,3,"Deal Closing, Market Expansion",Deal Closing,Learn Deal Closing: Mastering Deal Closing
623,Navya Chopra 523,IT,Tester,26,180921,0.0,LOW,76.4,1,"Bug Tracking, Manual Testing, PyTest, Selenium",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
624,Arjun Rao 524,Sales,Sales Executive,41,87800,0.0199,LOW,54.6,2,"Lead Generation, Pipeline Management, Salesforce",Lead Generation,Learn Lead Generation: Mastering Lead Generation
625,Aditi Sen 525,IT,Engineer,26,40445,0.0001,LOW,76.3,3,"DevOps, Linux",DevOps,Learn DevOps: Mastering DevOps
626,Rita Walker 526,Sales,Account Manager,52,184112,0.0003,LOW,70.7,2,"Cross-selling, Salesforce, Zendesk",Cross-selling,Learn Cross-selling: Mastering Cross-selling
627,Steven Barnett 527,Finance,Auditor,59,35246,1.0,HIGH,78.5,3,"Financial Controls, Internal Audit",Financial Controls,Learn Financial Controls: Mastering Financial Controls
628,Shannon Clark 528,IT,Data Analyst,51,66153,0.0018,LOW,71.1,3,"Data Cleaning, Exploratory Data Analysis, Statistical Analysis",Data Cleaning,Learn Data Cleaning: Mastering Data Cleaning
629,Ananya Singh 529,IT,Tester,30,40212,0.0001,LOW,81.2,1,"Bug Tracking, Jira, Selenium",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
630,Shannon Clark 530,HR,Recruitment Specialist,50,169411,0.0,LOW,83.3,3,"LinkedIn Recruiter, Salary Benchmarking",LinkedIn Recruiter,Learn LinkedIn Recruiter: Mastering LinkedIn Recruiter
631,Joel Fuller 531,Sales,Sales Executive,38,91238,0.0,LOW,37.1,1,"Lead Generation, LinkedIn Sales Navigator, Negotiation, Salesforce",Lead Generation,Learn Lead Generation: Mastering Lead Generation
632,Steven Barnett 532,Sales,Business Development,44,88871,0.0001,LOW,66.8,3,"Deal Closing, Partnership Management",Deal Closing,Learn Deal Closing: Mastering Deal Closing
633,Riya Mishra 533,IT,Developer,29,135672,0.0,LOW,49.7,3,"Git Version Control, PostgreSQL",Git Version Control,Learn Git Version Control: Mastering Git Version Control
634,Pari Joshi 534,Marketing,SEO Analyst,51,69607,0.0004,LOW,74.9,3,"Screaming Frog, Traffic Analysis",Screaming Frog,Learn Screaming Frog: Mastering Screaming Frog
635,Avani Bhat 535,IT,Data Analyst,35,87055,0.0,LOW,68.4,3,"Excel, Exploratory Data Analysis, Tableau",Excel,Learn Excel: Mastering Excel
636,Brenda Bauer 536,Finance,Financial Analyst,24,139509,0.0,LOW,88.3,3,"Excel, PowerBI, Variance Analysis",Excel,Learn Excel: Mastering Excel
637,Christopher Benson 537,HR,HR Manager,29,170467,0.0011,LOW,74.5,3,"BambooHR, Talent Acquisition, Workday",BambooHR,Learn BambooHR: Mastering BambooHR
638,Arjun Rao 538,HR,Recruitment Specialist,29,162378,0.0,LOW,66.2,3,"Candidate Sourcing, Greenhouse, Lever",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
639,Peggy Mann 539,Sales,Business Development,46,181362,0.0,LOW,83.3,3,"Deal Closing, ZoomInfo",Deal Closing,Learn Deal Closing: Mastering Deal Closing
640,Arjun Rao 540,IT,Tester,24,122687,0.0001,LOW,68.2,4,"Jira, Postman, PyTest",Jira,Learn Jira: Mastering Jira
641,Vivaan Gupta 541,IT,Cybersecurity Specialist,37,100078,0.0,LOW,66.0,3,"Threat Modeling, Vulnerability Assessment, Wireshark",Threat Modeling,Learn Threat Modeling: Mastering Threat Modeling
642,Peter Mckee 542,Sales,Sales Executive,36,169763,0.0003,LOW,76.7,5,"Client Relationship Management, Lead Generation, Pipeline Management",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
643,Peter Mckee 543,HR,Employee Relations,35,173542,0.0,LOW,91.4,4,"Employee Wellbeing, Excel",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
644,Sara Khan 544,Sales,Account Manager,55,169913,0.0,LOW,82.2,3,"Cross-selling, Gainsight, Zendesk",Cross-selling,Learn Cross-selling: Mastering Cross-selling
645,Sara Snyder 545,HR,HR Executive,25,137652,0.0,LOW,78.8,4,"Onboarding, Payroll Coordination",Onboarding,Learn Onboarding: Mastering Onboarding
646,Rita Walker 546,Finance,Accountant,25,98197,0.0,LOW,100.0,4,"Excel, SAP Financials",Excel,Learn Excel: Mastering Excel
647,Kavya Menon 547,Sales,Account Manager,40,90773,0.0025,LOW,63.2,4,"Account Growth, Salesforce",Account Growth,Learn Account Growth: Mastering Account Growth
648,Taylor Morris 548,IT,Developer,35,183848,0.0,LOW,62.9,3,"Git Version Control, Node.js, PostgreSQL",Git Version Control,Learn Git Version Control: Mastering Git Version Control
649,Erin Massey 549,Sales,Business Development,38,153943,0.0,LOW,73.7,3,"Market Expansion, ZoomInfo",Market Expansion,Learn Market Expansion: Mastering Market Expansion
650,Rohan Pillai 550,Finance,Accountant,22,62584,0.0,LOW,90.2,1,"Excel, Financial Accounting, General Ledger",Excel,Learn Excel: Mastering Excel
651,Riya Mishra 551,Sales,Sales Executive,49,170372,0.0008,LOW,60.7,3,"Negotiation, Pipeline Management, Salesforce",Negotiation,Learn Negotiation: Strategic Negotiation & High-Value B2B Closing
652,Christopher Benson 552,Marketing,Marketing Executive,33,38338,0.0,LOW,93.1,3,"Campaign Management, Market Research",Campaign Management,Learn Campaign Management: Mastering Campaign Management
653,Sara Snyder 553,IT,Developer,24,97601,0.0,LOW,54.7,3,"Database Design, Full-Stack Development",Database Design,Learn Database Design: Mastering Database Design
654,Judith Ware 554,Marketing,Marketing Executive,30,171559,0.0,LOW,70.5,5,Meta Ads Manager,Meta Ads Manager,Learn Meta Ads Manager: Mastering Meta Ads Manager
655,Erin Massey 555,IT,Developer,51,71282,0.0,LOW,74.1,2,"API Integration, Full-Stack Development, Git Version Control",API Integration,Learn API Integration: Mastering API Integration
656,Arjun Rao 556,Finance,Financial Analyst,28,150447,0.0,LOW,61.4,3,"Financial Modeling, PowerBI, Tableau",Financial Modeling,"Learn Financial Modeling: Financial Modeling, Valuation & Risk Management"
657,Taylor Morris 557,HR,Employee Relations,23,130798,0.0,LOW,64.5,2,"Employee Wellbeing, Excel",Employee Wellbeing,Learn Employee Wellbeing: Mastering Employee Wellbeing
658,Erin Massey 558,Finance,Accountant,29,165963,0.0025,LOW,81.6,1,"Financial Accounting, QuickBooks, SAP Financials",Financial Accounting,Learn Financial Accounting: Mastering Financial Accounting
659,Aarav Sharma 559,IT,Tester,50,143611,0.0,LOW,89.3,3,"Bug Tracking, PyTest",Bug Tracking,Learn Bug Tracking: Mastering Bug Tracking
660,Ayaan Saxena 560,IT,Cybersecurity Specialist,31,175987,0.0,LOW,46.6,2,"Incident Response, Threat Modeling, Vulnerability Assessment",Incident Response,Learn Incident Response: Mastering Incident Response
661,Steven Barnett 561,IT,Data Analyst,55,46158,0.0021,LOW,74.2,5,"Data Cleaning, Exploratory Data Analysis, Python",Data Cleaning,Learn Data Cleaning: Mastering Data Cleaning
662,Jeffery Lopez 562,Support,Support Engineer,57,45547,0.0,LOW,70.6,3,"Jira, Root Cause Analysis, Technical Troubleshooting",Jira,Learn Jira: Mastering Jira
663,Rohan Pillai 563,Sales,Account Manager,33,123713,0.0001,LOW,73.3,2,"Account Growth, Cross-selling, Gainsight",Account Growth,Learn Account Growth: Mastering Account Growth
664,Ayaan Saxena 564,HR,Recruitment Specialist,56,37459,0.2389,LOW,68.2,1,"Greenhouse, Salary Benchmarking",Greenhouse,Learn Greenhouse: Mastering Greenhouse
665,Meera Das 565,Marketing,SEO Specialist,33,98146,0.0,LOW,56.5,3,"Google Analytics, Keyword Research, Technical SEO",Google Analytics,Learn Google Analytics: Mastering Google Analytics
666,Ayaan Saxena 566,IT,Software Engineer,32,138577,0.2927,LOW,90.5,1,"Docker, Git, System Design",Docker,Learn Docker: Docker & Kubernetes for Cloud Native DevOps
667,Reyansh Reddy 567,IT,Developer,57,142761,0.0,LOW,85.9,3,"Full-Stack Development, PostgreSQL",Full-Stack Development,Learn Full-Stack Development: Mastering Full-Stack Development
668,Norman Lane 568,HR,Recruitment Specialist,30,138727,0.0,LOW,70.8,3,"Candidate Sourcing, LinkedIn Recruiter, Screening & Interviewing",Candidate Sourcing,Learn Candidate Sourcing: Mastering Candidate Sourcing
669,Megan Williams 569,Sales,Account Manager,29,85460,0.0049,LOW,66.1,2,"Client Relationship Management, Cross-selling, Gainsight",Client Relationship Management,Learn Client Relationship Management: Mastering Client Relationship Management
