Employee ID,Name,Department,Job Role,EngagementScore,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility
931,Devansh Banerjee 831,Finance,Financial Analyst,47.3,80,89.89,89.09,3.9,85.91,45,4.1,24,No
932,Ananya Singh 832,IT,Engineer,55.5,40,86.46,84.57,3.7,81.83,50,4.1,44,No
933,David Williams 833,IT,Cybersecurity Specialist,63.6,40,100.0,75.51,4.1,100.0,44,3.5,11,No
934,Navya Chopra 834,Sales,Sales Executive,74.5,80,78.03,97.98,2.9,77.12,41,3.8,3,No
935,Rohan Pillai 835,IT,Cybersecurity Specialist,81.5,100,73.58,93.87,4.0,82.45,42,4.2,66,No
936,Jeffery Lopez 836,Finance,Financial Analyst,81.0,40,67.06,87.09,3.5,91.33,54,4.1,16,No
937,Steven Barnett 837,Finance,Auditor,79.2,80,74.32,81.74,4.0,77.45,50,4.8,72,No
938,Devansh Banerjee 838,Sales,Account Manager,71.6,80,66.96,88.6,4.4,90.12,44,3.9,64,No
939,Kavya Menon 839,Support,Helpdesk,92.7,40,60.04,90.53,3.6,80.16,38,3.3,81,No
940,Ishaan Malhotra 840,IT,Tester,80.4,60,97.63,93.39,4.6,92.03,46,3.7,52,No
941,Connie Bailey 841,IT,Tester,74.7,60,78.49,94.04,2.9,91.82,50,3.4,83,No
942,Peter Mckee 842,Sales,Sales Executive,78.8,80,100.0,95.35,4.8,83.28,52,4.9,56,No
943,Ashley Marsh 843,IT,Software Engineer,67.2,60,69.61,75.81,4.6,76.0,50,4.5,27,No
944,Joel Fuller 844,HR,Recruitment Specialist,71.3,40,73.71,85.87,3.4,80.87,47,4.2,15,No
945,Judith Ware 845,Sales,Business Development,47.0,60,70.25,94.95,3.4,83.88,50,4.2,20,No
946,Diya Patel 846,IT,Data Analyst,67.4,60,71.59,81.53,3.0,91.11,49,4.0,76,No
947,Christopher Benson 847,IT,Cybersecurity Specialist,93.1,60,86.74,96.53,4.5,86.56,42,3.2,41,No
948,Troy Ford 848,Sales,Sales Executive,73.8,40,83.66,100.0,3.7,88.3,49,3.7,53,No
949,Vivaan Gupta 849,Finance,Accountant,73.3,80,86.75,96.34,3.7,86.79,41,2.6,31,No
950,Peggy Mann 850,Sales,Business Development,84.0,60,91.42,92.63,3.2,90.77,54,4.4,37,No
951,Meera Das 851,Sales,Business Development,76.3,80,89.07,84.87,5.0,82.4,53,4.1,69,No
952,Myra Nair 852,IT,Developer,62.6,80,67.92,89.97,3.3,85.32,48,4.0,37,No
953,Steven Barnett 853,IT,Data Analyst,72.3,80,72.76,78.58,3.9,84.23,40,3.6,53,No
954,Erin Massey 854,Finance,Accountant,58.4,100,79.21,82.53,4.0,80.5,47,3.9,59,No
955,Meera Das 855,IT,Engineer,74.2,100,100.0,83.02,3.7,92.09,46,4.4,76,No
956,Nicole Roberts 856,Marketing,SEO Specialist,61.9,60,85.72,88.43,3.5,91.93,41,4.2,76,No
957,Sara Khan 857,Sales,Sales Executive,83.1,60,79.07,85.25,3.7,93.65,54,3.3,46,No
958,Ananya Singh 858,HR,Recruitment Specialist,65.9,60,84.73,89.83,4.2,77.89,37,3.6,11,No
959,Kabir Mehta 859,HR,HR Manager,62.1,60,71.97,94.14,3.7,86.81,37,4.4,52,No
960,Pari Joshi 860,Finance,Financial Analyst,70.6,20,80.62,83.03,4.9,92.74,37,3.8,32,No
961,Diya Patel 861,Marketing,Content Lead,76.4,60,87.55,89.04,3.4,96.02,49,5.0,27,No
962,Rohan Pillai 862,IT,Data Analyst,57.5,40,77.71,85.09,4.4,71.93,50,3.4,2,No
963,Kavya Menon 863,IT,Developer,65.7,60,70.43,89.33,2.8,83.98,47,3.9,81,No
964,Peggy Mann 864,Sales,Sales Executive,73.3,40,77.22,92.8,3.4,82.49,50,3.8,25,No
965,David Williams 865,Marketing,Marketing Executive,88.1,80,74.8,94.45,3.4,96.73,36,3.9,53,Yes
966,Rita Walker 866,HR,Recruitment Specialist,41.7,60,64.43,92.69,3.2,66.33,40,3.4,39,No
967,Sara Snyder 867,IT,Cybersecurity Specialist,79.4,40,72.28,90.9,4.1,75.62,51,2.9,65,No
968,Diya Patel 868,Sales,Sales Executive,67.4,60,64.07,78.06,3.8,95.46,40,4.3,67,No
969,David Williams 869,IT,Tester,66.1,40,65.63,80.43,2.5,80.24,52,4.9,46,No
970,Rohan Pillai 870,HR,Employee Relations,63.8,80,66.59,82.23,5.0,73.59,46,3.7,1,No
971,Nicole Roberts 871,Support,Support Engineer,67.6,60,87.53,90.51,4.0,96.1,53,4.2,41,No
972,Vihaan Verma 872,HR,HR Executive,79.4,60,92.89,78.96,3.9,72.55,46,3.9,33,No
973,Rita Walker 873,Support,Support Engineer,65.6,80,62.64,90.36,4.7,92.18,51,3.9,20,No
974,Pari Joshi 874,Support,Helpdesk,91.9,60,93.8,89.85,4.5,71.52,36,3.6,43,No
975,Pari Joshi 875,IT,Engineer,79.5,80,66.73,74.45,3.7,72.46,48,4.4,1,No
976,Reyansh Reddy 876,IT,Data Analyst,74.4,60,85.47,80.39,2.7,85.6,47,4.2,58,No
977,Aditi Sen 877,IT,Tester,70.0,60,80.59,95.31,4.2,77.21,40,3.6,15,No
978,Aditya Kumar 878,IT,Developer,86.3,60,84.36,92.88,3.3,86.18,51,4.5,19,No
979,Sara Khan 879,Sales,Business Development,88.0,40,66.34,82.05,4.6,98.42,43,4.9,25,No
980,Judith Ware 880,Sales,Sales Executive,58.1,40,59.88,80.76,3.4,82.76,42,4.7,15,No
981,Shannon Clark 881,Sales,Sales Executive,63.6,60,69.97,70.85,3.6,97.02,48,3.9,69,No
982,Clinton Scott 882,IT,Cybersecurity Specialist,79.6,80,82.27,98.3,3.1,86.59,36,3.5,22,No
983,Jasmine Gonzalez 883,Support,Helpdesk,83.2,60,97.57,88.29,3.1,91.65,44,3.5,41,No
984,Kabir Mehta 884,HR,Recruitment Specialist,68.4,40,67.7,100.0,3.8,65.17,37,3.7,36,No
985,Shannon Clark 885,Support,Helpdesk,63.1,60,77.01,86.66,3.8,89.09,51,3.8,71,No
986,Saanvi Iyer 886,HR,HR Executive,72.9,80,70.51,89.98,3.6,87.86,41,4.5,5,No
987,Kavya Menon 887,Sales,Account Manager,89.7,40,77.83,94.24,5.0,81.12,46,2.9,36,No
988,Arjun Rao 888,Marketing,SEO Specialist,72.5,60,58.69,99.47,4.3,99.16,41,4.0,21,No
989,Cody Bright 889,Sales,Sales Executive,56.8,60,92.98,91.51,3.9,80.05,37,3.7,5,No
990,Clinton Scott 890,HR,HR Manager,73.3,60,78.24,88.02,2.2,71.13,40,3.6,31,No
991,Ayaan Saxena 891,HR,Recruitment Specialist,81.4,60,87.17,88.2,4.4,90.26,37,4.3,16,No
992,Vihaan Verma 892,HR,HR Manager,70.8,80,75.68,80.68,5.0,72.61,38,3.6,37,No
993,Ayaan Saxena 893,HR,HR Manager,87.1,60,79.91,85.33,3.8,84.61,50,3.9,16,No
994,Anna Dominguez 894,Sales,Account Manager,82.4,60,89.29,88.36,3.4,94.72,49,4.5,36,No
995,Ayaan Saxena 895,Support,Support Engineer,71.3,60,79.32,97.67,4.0,87.99,35,3.8,22,No
996,Brenda Bauer 896,IT,Software Engineer,72.5,60,79.68,84.99,3.0,82.02,36,4.8,48,No
997,Brenda Bauer 897,IT,Cybersecurity Specialist,49.9,40,70.06,95.44,4.2,81.19,35,3.5,60,No
998,Aditi Sen 898,Finance,Accountant,86.5,80,72.66,87.43,4.8,94.12,52,2.3,48,Yes
999,Reyansh Reddy 899,IT,Engineer,68.0,40,67.87,96.7,3.5,74.24,38,4.3,60,No
1000,Ashley Marsh 900,Marketing,Marketing Executive,67.2,80,70.62,92.74,3.5,90.2,40,4.2,76,No
1001,Anna Dominguez 901,Finance,Auditor,65.4,60,90.51,92.26,3.9,100.0,45,4.6,31,No
1002,Rohan Pillai 902,IT,Developer,77.5,60,96.09,94.85,3.6,88.35,46,4.3,62,No
1003,Devansh Banerjee 903,Finance,Accountant,58.5,40,65.53,93.83,3.0,82.1,42,4.9,6,No
1004,Diya Patel 904,IT,Cybersecurity Specialist,60.2,60,81.95,95.45,3.7,82.72,48,4.2,21,No
1005,Peter Mckee 905,Finance,Auditor,71.4,60,74.82,100.0,3.5,80.16,44,4.6,84,No
1006,Peggy Mann 906,IT,Software Engineer,64.5,80,91.97,99.32,4.7,78.79,38,4.5,5,No
1007,Myra Nair 907,IT,Software Engineer,76.0,60,79.35,91.26,4.6,84.94,49,3.6,60,No
1008,Taylor Morris 908,IT,Cybersecurity Specialist,64.9,60,77.93,84.91,4.7,89.44,50,3.7,13,No
1009,Arjun Rao 909,IT,Cybersecurity Specialist,91.1,20,70.55,90.56,4.4,96.89,48,3.9,15,No
1010,Judith Ware 910,IT,Software Engineer,80.3,80,62.68,74.52,4.0,68.35,49,5.0,2,No
1011,Peter Mckee 911,IT,Engineer,80.2,80,85.61,93.8,3.4,64.49,51,3.7,8,No
1012,Ayaan Saxena 912,Sales,Account Manager,64.7,60,81.53,80.58,4.7,97.04,46,4.3,46,No
1013,Jasmine Gonzalez 913,HR,Employee Relations,100.0,20,81.77,95.86,4.1,84.46,47,4.1,84,No
1014,Rita Walker 914,HR,HR Executive,66.7,60,72.01,100.0,3.2,84.88,48,4.1,41,No
1015,Avani Bhat 915,Finance,Accountant,63.4,80,76.54,77.84,3.4,88.01,45,4.0,41,No
1016,Jeffery Lopez 916,IT,Developer,80.5,60,85.91,87.65,3.1,82.51,45,3.8,22,No
1017,Megan Williams 917,Support,Support Engineer,74.3,60,87.82,80.55,2.7,99.8,40,3.3,2,No
1018,Navya Chopra 918,IT,Cybersecurity Specialist,62.2,80,66.22,75.9,4.1,87.93,35,3.4,0,No
1019,Brenda Bauer 919,Finance,Accountant,98.4,40,71.67,87.26,3.2,80.42,54,4.4,66,No
1020,Aditya Kumar 920,IT,Developer,83.7,60,64.1,92.45,3.4,81.13,42,4.3,70,No
1021,Erin Massey 921,IT,Data Analyst,72.0,20,80.01,93.28,3.9,82.85,42,4.1,2,No
1022,Peggy Mann 922,IT,Engineer,100.0,40,86.84,89.08,3.8,77.78,52,5.0,48,No
1023,David Williams 923,Finance,Auditor,81.7,80,75.21,76.35,3.5,97.52,47,5.0,66,No
1024,Christopher Benson 924,Finance,Financial Analyst,71.9,60,71.37,88.86,4.8,84.99,48,3.4,54,No
1025,Arjun Rao 925,IT,Cybersecurity Specialist,99.4,80,74.65,77.55,3.0,74.64,49,4.8,3,Yes
1026,Ananya Singh 926,Sales,Business Development,79.9,60,100.0,78.01,3.0,87.24,38,3.3,30,No
1027,Taylor Morris 927,Marketing,Marketing Executive,79.4,80,89.92,81.02,4.2,95.51,53,3.7,65,No
1028,Judith Ware 928,Marketing,SEO Specialist,67.4,60,85.31,95.35,3.5,92.49,47,4.1,77,No
1029,Rita Walker 929,HR,Recruitment Specialist,72.6,20,81.2,91.82,3.5,77.92,43,4.5,63,No
1030,Navya Chopra 930,Sales,Sales Executive,67.1,80,77.87,90.26,3.3,75.13,50,3.2,30,No
1031,Judith Ware 931,IT,Engineer,89.3,40,68.93,81.96,4.1,95.42,43,4.0,62,No
1032,Ananya Singh 932,Sales,Sales Executive,52.7,60,67.38,85.29,4.0,71.01,36,4.1,65,No
1033,Jasmine Gonzalez 933,HR,HR Manager,88.4,60,72.32,78.41,4.0,86.97,44,3.1,30,No
1034,Ishaan Malhotra 934,IT,Engineer,61.5,20,68.46,97.55,3.6,79.45,41,4.3,46,No
1035,Ayaan Saxena 935,Marketing,Content Lead,71.3,40,71.92,100.0,3.4,94.51,43,3.9,21,No
1036,Erin Massey 936,IT,Developer,68.5,80,76.98,91.9,3.8,75.56,42,4.3,73,No
1037,Jeffery Lopez 937,HR,HR Executive,65.8,60,77.75,93.12,4.5,77.63,54,3.7,82,No
1038,Vihaan Verma 938,IT,Cybersecurity Specialist,80.3,60,71.8,86.89,4.8,88.94,53,3.8,45,No
1039,Kavya Menon 939,IT,Software Engineer,71.9,60,82.95,76.66,4.6,90.36,35,5.0,57,No
1040,Joel Fuller 940,IT,Data Analyst,64.0,60,76.11,82.09,4.2,94.88,35,3.5,60,No
1041,Christopher Benson 941,Sales,Sales Executive,73.8,80,80.15,84.74,4.5,87.78,54,3.9,45,No
1042,Peter Mckee 942,Sales,Business Development,63.6,80,70.55,85.3,3.2,86.8,42,3.7,0,No
1043,Aditya Kumar 943,Sales,Account Manager,65.5,40,84.93,83.69,3.5,92.39,38,4.1,24,No
1044,Erin Massey 944,Sales,Account Manager,54.0,60,72.65,88.33,4.2,73.04,38,4.2,60,No
1045,Troy Ford 945,Finance,Accountant,66.6,60,94.09,82.05,3.8,76.96,49,4.7,80,No
1046,Peter Mckee 946,IT,Cybersecurity Specialist,77.9,60,75.75,100.0,4.1,73.71,36,3.7,13,No
1047,Nicole Roberts 947,HR,Recruitment Specialist,72.4,60,77.05,78.44,4.5,62.51,51,3.8,44,No
1048,Manish Badami 948,Sales,Account Manager,93.8,60,83.94,94.21,4.4,90.74,42,4.1,76,No
1049,Connie Bailey 949,Finance,Auditor,100.0,40,86.12,86.17,3.2,95.44,50,2.9,38,No
1050,Anna Dominguez 950,HR,HR Executive,66.4,60,87.2,91.24,3.9,88.45,40,4.7,65,No
1051,Jeffery Lopez 951,Sales,Account Manager,62.0,40,95.76,91.56,3.3,87.04,35,2.1,31,No
1052,Shannon Clark 952,Sales,Sales Executive,85.6,40,84.62,89.1,3.4,84.68,39,4.4,57,No
1053,Meera Das 953,Finance,Accountant,76.0,100,77.33,80.07,2.9,84.44,53,5.0,55,No
1054,Nicole Roberts 954,Sales,Sales Executive,85.6,60,72.7,85.68,4.0,97.56,52,4.4,5,No
1055,Reyansh Reddy 955,IT,Engineer,76.8,60,76.66,89.18,2.8,96.39,37,4.4,66,No
1056,Peggy Mann 956,Marketing,SEO Analyst,69.7,60,92.84,88.75,4.1,79.32,36,4.1,81,No
1057,Steven Barnett 957,Finance,Financial Analyst,69.7,80,64.13,80.84,4.7,92.87,36,3.5,49,No
1058,Peggy Mann 958,HR,HR Manager,77.2,60,69.81,97.04,4.2,93.84,35,4.5,37,No
1059,Steven Barnett 959,IT,Cybersecurity Specialist,69.5,60,75.81,70.54,3.9,89.2,37,3.2,2,No
1060,Vihaan Verma 960,Sales,Business Development,86.6,60,69.68,86.25,4.8,87.1,53,3.3,4,No
1061,Norman Lane 961,Marketing,SEO Specialist,56.4,80,73.91,81.55,4.1,86.83,38,3.7,23,No
1062,Manish Badami 962,Sales,Sales Executive,86.6,80,96.06,89.28,3.4,72.14,37,4.3,53,Yes
1063,Peter Mckee 963,Sales,Sales Executive,49.5,60,75.02,95.12,4.0,71.43,42,3.3,33,No
1064,Nicole Roberts 964,HR,Employee Relations,73.7,80,82.12,78.15,5.0,90.27,46,4.4,38,No
1065,Jeffery Lopez 965,Sales,Business Development,68.0,60,61.42,100.0,3.2,75.2,38,4.3,47,No
1066,Navya Chopra 966,Sales,Account Manager,53.8,100,66.98,89.41,3.1,72.89,48,4.0,48,No
1067,Jeffery Lopez 967,HR,HR Manager,47.3,80,87.33,90.67,4.3,67.4,44,3.0,33,No
1068,Christopher Benson 968,IT,Developer,58.8,60,94.68,77.92,3.8,80.19,51,4.6,79,No
1069,Peggy Mann 969,IT,Cybersecurity Specialist,72.5,60,80.21,87.67,3.6,86.99,52,3.9,6,No
1070,Arjun Rao 970,HR,HR Executive,64.8,60,74.94,94.8,3.1,87.64,41,4.0,17,No
1071,Judith Ware 971,IT,Software Engineer,59.5,60,82.96,89.47,2.7,90.8,47,3.7,69,No
1072,Navya Chopra 972,HR,Recruitment Specialist,88.2,40,52.03,88.98,3.0,80.87,47,3.1,33,No
1073,Megan Williams 973,IT,Tester,57.2,20,80.29,87.64,4.9,84.86,36,3.4,50,No
1074,Vihaan Verma 974,Sales,Account Manager,80.1,20,67.54,78.35,3.9,90.77,42,4.6,67,No
1075,Taylor Morris 975,IT,Cybersecurity Specialist,61.3,100,85.94,78.31,2.7,87.71,54,5.0,13,No
1076,Judith Ware 976,Sales,Sales Executive,58.5,40,56.08,96.19,4.6,79.32,45,4.3,68,No
1077,Navya Chopra 977,Marketing,Content Strategist,64.8,20,71.72,94.18,4.6,86.4,36,4.5,7,No
1078,Avani Bhat 978,IT,Software Engineer,79.4,60,77.59,95.21,4.6,68.13,46,5.0,14,No
1079,Ayaan Saxena 979,Sales,Sales Executive,55.5,60,70.38,82.24,3.6,84.0,39,5.0,82,No
1080,Kavya Menon 980,HR,HR Manager,75.4,80,74.25,86.9,3.7,79.05,50,4.4,58,No
1081,Peter Mckee 981,IT,Developer,60.5,60,87.04,96.62,4.0,96.15,35,3.6,10,No
1082,Nicole Roberts 982,HR,Employee Relations,62.6,60,77.76,79.4,4.7,76.18,46,2.8,19,No
1083,Arjun Rao 983,Sales,Sales Executive,76.8,80,68.69,95.91,3.6,84.93,39,4.0,54,No
1084,Jeffery Lopez 984,IT,Developer,98.1,20,87.4,83.89,3.4,80.57,35,4.1,35,No
1085,Steven Barnett 985,HR,Employee Relations,61.1,100,80.51,82.01,4.3,79.53,37,5.0,81,No
1086,Peggy Mann 986,IT,Engineer,80.6,40,80.92,87.78,4.6,87.02,38,4.4,13,No
1087,Diya Patel 987,Sales,Account Manager,68.2,80,69.07,80.18,3.9,80.65,43,4.1,57,No
1088,Aarav Sharma 988,Support,Support Engineer,66.3,20,52.52,74.72,4.3,98.82,51,3.5,37,No
1089,Jeffery Lopez 989,IT,Engineer,84.9,80,68.94,88.53,4.0,68.2,46,4.1,79,No
1090,Shannon Clark 990,Finance,Auditor,61.9,40,67.92,91.74,3.7,89.05,53,4.8,81,No
1091,Vihaan Verma 991,IT,Tester,58.2,40,71.87,96.51,3.4,83.32,37,3.9,0,No
1092,Reyansh Reddy 992,HR,Employee Relations,77.5,80,69.58,92.25,3.2,83.6,54,3.2,64,No
1093,Manish Badami 993,Support,Helpdesk,91.1,40,79.13,100.0,3.5,86.42,44,3.5,0,No
1094,Norman Lane 994,HR,HR Manager,81.0,80,86.81,97.53,3.3,91.98,54,3.2,84,No
1095,Peggy Mann 995,Sales,Account Manager,55.1,60,88.76,93.17,4.1,86.12,42,3.6,59,No
1096,Navya Chopra 996,Sales,Sales Executive,64.6,60,86.37,91.28,4.6,92.01,37,3.3,24,No
1097,Ashley Marsh 997,Finance,Accountant,83.8,60,69.02,96.61,4.0,84.37,45,4.3,9,No
1098,Vihaan Verma 998,IT,Data Analyst,91.0,80,78.59,72.51,3.3,75.73,49,4.4,49,Yes
1099,Erin Massey 999,IT,Tester,74.7,80,93.65,84.64,4.4,83.29,54,4.9,11,No
1100,Shannon Clark 1000,Sales,Business Development,65.0,60,62.15,74.99,4.1,93.22,46,4.0,31,No
1101,Peggy Mann 1001,Sales,Sales Executive,91.8,60,91.48,92.64,4.2,80.71,37,4.0,32,No
1102,Navya Chopra 1002,Finance,Accountant,71.1,60,68.04,82.8,3.6,75.34,41,4.2,71,No
1103,Devansh Banerjee 1003,Finance,Accountant,64.7,60,80.94,100.0,4.6,88.96,35,3.7,25,No
1104,Steven Barnett 1004,Sales,Account Manager,62.7,60,82.13,84.37,4.6,86.69,44,3.3,41,No
1105,Vihaan Verma 1005,Sales,Business Development,57.7,80,79.9,88.74,3.8,77.83,51,3.5,49,No
1106,Clinton Scott 1006,Marketing,Marketing Executive,100.0,80,100.0,85.18,4.3,82.14,40,4.4,60,Yes
1107,Kavya Menon 1007,Finance,Auditor,89.1,80,74.99,84.58,4.6,82.55,53,4.6,40,Yes
1108,Aditi Sen 1008,Sales,Sales Executive,64.1,60,61.61,79.27,3.6,84.05,46,5.0,56,No
1109,Shannon Clark 1009,Sales,Sales Executive,92.8,60,81.56,79.04,3.9,89.17,36,3.4,1,No
1110,Rita Walker 1010,Sales,Sales Executive,78.4,80,76.3,72.74,3.9,80.76,46,3.4,69,No
1111,Kabir Mehta 1011,IT,Cybersecurity Specialist,77.7,80,83.55,91.82,3.2,89.59,53,2.9,30,No
1112,Peggy Mann 1012,IT,Software Engineer,63.4,60,86.82,85.03,4.2,79.73,43,4.1,22,No
1113,Anna Dominguez 1013,HR,Recruitment Specialist,65.8,20,77.66,100.0,4.5,97.33,40,4.3,75,No
1114,Reyansh Reddy 1014,Finance,Auditor,71.5,60,82.36,79.29,3.8,97.5,51,3.6,53,No
1115,Ishaan Malhotra 1015,IT,Data Analyst,48.4,60,79.44,98.33,4.1,77.15,36,3.1,27,No
1116,Sara Snyder 1016,Marketing,Content Strategist,66.2,40,95.92,99.01,4.7,74.2,41,5.0,78,No
1117,Connie Bailey 1017,Finance,Financial Analyst,72.1,60,74.29,96.94,3.7,91.83,40,4.2,18,No
1118,Taylor Morris 1018,Support,Helpdesk,87.7,60,71.13,89.64,4.1,86.06,48,3.3,75,No
1119,Aarav Sharma 1019,IT,Data Analyst,64.6,80,86.81,85.63,3.6,88.41,51,3.8,47,No
1120,Erin Massey 1020,Marketing,SEO Analyst,81.7,60,68.71,96.93,3.5,78.76,52,5.0,1,No
1121,Aarav Sharma 1021,IT,Cybersecurity Specialist,47.3,60,81.92,82.46,4.1,82.94,40,4.6,10,No
1122,Taylor Morris 1022,IT,Developer,86.0,80,76.3,89.89,4.0,81.24,46,3.8,43,Yes
1123,Nicole Roberts 1023,Marketing,Content Strategist,61.2,60,76.99,87.69,4.2,86.43,40,3.4,58,No
1124,Devansh Banerjee 1024,Finance,Auditor,73.6,80,100.0,81.76,3.9,74.03,48,4.8,58,No
1125,Cody Bright 1025,Sales,Sales Executive,76.9,60,90.34,89.95,4.2,83.21,47,3.1,37,No
1126,Cody Bright 1026,Sales,Business Development,74.5,80,88.22,93.19,4.9,73.95,43,4.3,24,No
1127,Manish Badami 1027,HR,HR Executive,70.7,60,83.31,81.48,4.5,79.88,52,4.3,20,No
1128,Rita Walker 1028,Support,Support Engineer,57.1,40,71.08,91.22,4.1,83.22,44,4.7,41,No
1129,Arjun Rao 1029,HR,HR Manager,61.3,60,80.61,72.4,4.2,88.06,44,4.3,35,No
1130,Pari Joshi 1030,HR,HR Manager,84.0,80,83.83,80.66,3.7,88.72,48,4.4,8,No
1131,Sara Snyder 1031,Marketing,Content Lead,64.8,60,79.99,84.8,3.8,90.09,43,4.2,11,No
1132,Connie Bailey 1032,HR,HR Manager,70.8,60,78.95,90.5,4.2,72.14,43,4.2,9,No
1133,Ayaan Saxena 1033,HR,HR Executive,54.1,20,74.03,94.09,4.0,94.11,43,5.0,58,No
1134,Ayaan Saxena 1034,Finance,Financial Analyst,82.3,60,80.73,88.58,4.4,78.84,37,4.0,4,No
1135,Taylor Morris 1035,Support,Support Engineer,56.2,60,72.74,91.97,4.7,79.43,43,4.5,32,No
1136,Ananya Singh 1036,Sales,Sales Executive,83.0,40,85.03,86.88,3.8,86.15,47,3.8,68,No
1137,Devansh Banerjee 1037,Sales,Sales Executive,59.2,60,57.84,90.83,2.7,81.3,44,3.4,79,No
1138,Arjun Rao 1038,Sales,Sales Executive,84.2,20,91.59,90.46,5.0,86.89,37,3.7,62,No
1139,Pari Joshi 1039,Sales,Sales Executive,72.1,60,64.88,84.44,3.5,88.38,54,3.9,28,No
1140,Devansh Banerjee 1040,IT,Data Analyst,65.3,80,67.33,85.51,4.0,77.89,38,3.4,17,No
1141,Troy Ford 1041,IT,Tester,91.2,60,82.09,92.2,4.3,82.53,48,3.1,5,No
1142,Joel Fuller 1042,Marketing,Marketing Executive,71.2,20,83.4,100.0,4.7,82.77,47,4.7,52,No
1143,Ananya Singh 1043,Sales,Account Manager,67.7,60,98.78,96.45,5.0,91.67,54,3.6,81,No
1144,Rita Walker 1044,Sales,Business Development,82.9,60,80.96,80.1,3.7,80.28,41,3.8,31,No
1145,Pari Joshi 1045,HR,Employee Relations,54.2,60,77.6,80.12,4.6,79.93,41,3.7,41,No
1146,Kabir Mehta 1046,IT,Engineer,41.7,60,79.91,84.25,4.0,75.83,40,2.6,46,No
1147,Vivaan Gupta 1047,HR,HR Executive,85.9,80,93.9,88.69,5.0,76.72,42,5.0,30,Yes
1148,Diya Patel 1048,IT,Developer,62.0,80,100.0,88.34,4.6,73.2,40,3.4,61,No
1149,Kavya Menon 1049,IT,Developer,82.4,40,76.15,96.68,3.8,78.38,38,4.6,55,No
1150,Joel Fuller 1050,Sales,Business Development,72.6,40,83.43,97.07,3.4,96.75,39,3.4,10,No
1151,Nicole Roberts 1051,Support,Helpdesk,58.0,60,77.26,88.04,2.3,89.53,52,4.1,25,No
1152,Sara Khan 1052,Sales,Sales Executive,79.3,60,77.06,86.41,4.3,94.22,36,4.6,26,No
1153,Ananya Singh 1053,Sales,Account Manager,67.1,60,96.79,91.62,4.5,76.4,48,3.3,82,No
1154,Peter Mckee 1054,IT,Data Analyst,59.1,80,68.74,95.44,4.3,68.42,48,3.8,56,No
1155,Aditya Kumar 1055,HR,Employee Relations,59.4,40,54.66,91.87,2.5,86.53,39,3.6,26,No
1156,Ananya Singh 1056,Support,Helpdesk,51.2,80,81.17,84.98,3.1,98.83,45,3.7,58,No
1157,Megan Williams 1057,Sales,Sales Executive,76.8,60,90.01,83.71,4.2,80.12,54,4.5,61,No
1158,Pari Joshi 1058,HR,Employee Relations,60.8,100,80.2,80.23,5.0,84.81,37,4.8,19,No
1159,Manish Badami 1059,Finance,Auditor,71.6,60,83.02,89.35,3.9,71.44,50,3.8,2,No
1160,Norman Lane 1060,Sales,Business Development,69.8,60,85.52,92.36,4.6,84.23,54,4.2,15,No
1161,Rita Walker 1061,IT,Cybersecurity Specialist,60.7,40,79.11,93.14,3.3,83.0,42,3.2,43,No
1162,Reyansh Reddy 1062,IT,Engineer,53.7,80,83.56,96.06,4.0,67.26,54,5.0,78,No
1163,Meera Das 1063,IT,Tester,100.0,40,83.4,98.36,3.7,75.7,49,4.3,29,No
1164,Vihaan Verma 1064,Sales,Sales Executive,71.4,60,58.41,78.38,4.6,75.07,48,4.5,39,No
1165,Steven Barnett 1065,Finance,Auditor,93.9,40,79.14,90.83,3.6,71.36,48,3.7,64,No
1166,Megan Williams 1066,Sales,Account Manager,86.0,40,62.27,91.07,4.9,78.2,42,4.6,28,No
1167,Ashley Marsh 1067,IT,Tester,68.1,40,77.62,87.48,3.7,88.07,35,4.1,29,No
1168,Clinton Scott 1068,Finance,Accountant,74.2,40,73.05,82.2,3.3,78.93,50,4.6,31,No
1169,Aditi Sen 1069,Finance,Auditor,73.8,60,88.34,98.11,3.3,93.19,46,3.4,9,No
1170,Shannon Clark 1070,Sales,Sales Executive,94.1,100,80.44,83.88,3.5,81.1,48,4.1,50,Yes
1171,Diya Patel 1071,Sales,Sales Executive,82.0,60,82.73,72.65,4.1,86.61,43,2.8,7,No
1172,Peter Mckee 1072,Finance,Accountant,62.3,80,76.09,88.14,3.5,87.98,48,4.4,50,No
1173,Kabir Mehta 1073,Support,Support Engineer,76.2,40,88.52,86.33,3.4,96.27,47,4.3,35,No
1174,Brenda Bauer 1074,Sales,Sales Executive,81.7,60,62.03,100.0,4.4,78.27,53,2.9,54,No
1175,Ananya Singh 1075,Sales,Business Development,57.9,40,69.04,91.43,2.0,87.54,50,3.3,34,No
1176,Steven Barnett 1076,IT,Data Analyst,77.9,40,90.86,85.86,3.6,76.43,53,3.5,35,No
1177,Anna Dominguez 1077,IT,Cybersecurity Specialist,88.1,40,73.64,86.62,3.1,97.78,51,4.3,55,No
1178,Erin Massey 1078,IT,Data Analyst,61.7,60,56.54,86.54,3.4,75.68,39,2.3,35,No
1179,Brenda Bauer 1079,Marketing,Content Lead,63.4,40,92.53,100.0,4.0,87.07,37,5.0,83,No
