EmployeeID,Name,Gender,Age,Department,JobRole,EducationLevel,JoiningDate,Country,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk
960,Pari Joshi 860,Male,35,Finance,Financial Analyst,2,2014-05-09,Germany,124606,33,20,12,32,2016,10,3.22,1,No
961,Diya Patel 861,Female,54,Marketing,Content Lead,3,2021-12-07,France,75647,19,29,7,27,2025,3,3.69,3,No
962,Rohan Pillai 862,Female,24,IT,Data Analyst,3,2021-01-10,Canada,89607,36,25,3,2,2025,3,4.72,2,No
963,Kavya Menon 863,Male,34,IT,Developer,3,2016-06-27,Canada,56996,26,7,14,81,2022,8,3.56,3,No
964,Peggy Mann 864,Female,34,Sales,Sales Executive,3,2018-07-19,UK,118697,21,29,14,25,2020,6,2.52,2,No
965,David Williams 865,Female,36,Marketing,Marketing Executive,3,2017-09-27,Canada,81022,4,1,9,53,2023,7,3.64,4,No
966,Rita Walker 866,Male,27,HR,Recruitment Specialist,2,2015-11-02,Germany,75148,33,1,2,39,2023,9,5.02,3,No
967,Sara Snyder 867,Male,52,IT,Cybersecurity Specialist,4,2023-01-26,Canada,102764,38,4,11,65,2025,1,2.95,2,No
968,Diya Patel 868,Male,39,Sales,Sales Executive,2,2022-10-12,USA,126901,2,30,3,67,2024,2,2.5,3,No
969,David Williams 869,Male,22,IT,Tester,3,2009-09-23,UK,125724,16,0,15,46,2024,15,3.17,2,No
970,Rohan Pillai 870,Female,30,HR,Employee Relations,2,2015-10-11,India,159766,23,21,11,1,2021,9,2.55,4,No
971,Nicole Roberts 871,Male,37,Support,Support Engineer,1,2019-01-20,Canada,43888,23,3,2,41,2022,5,4.03,3,No
972,Vihaan Verma 872,Male,57,HR,HR Executive,2,2020-10-19,France,133941,2,5,11,33,2025,4,2.56,3,No
973,Rita Walker 873,Male,32,Support,Support Engineer,3,2023-11-23,UK,52333,6,22,9,20,2025,1,4.49,4,No
974,Pari Joshi 874,Female,26,Support,Helpdesk,3,2015-05-25,Germany,71355,24,12,4,43,2020,9,3.7,3,No
975,Pari Joshi 875,Male,42,IT,Engineer,1,2013-11-03,USA,164686,2,18,2,1,2024,11,3.9,4,No
976,Reyansh Reddy 876,Male,52,IT,Data Analyst,1,2011-11-16,Canada,138170,14,10,3,58,2022,13,3.89,3,No
977,Aditi Sen 877,Male,40,IT,Tester,4,2015-06-10,USA,110675,28,12,13,15,2019,9,4.05,3,No
978,Aditya Kumar 878,Female,21,IT,Developer,1,2020-02-19,Germany,102664,28,7,4,19,2025,4,2.89,3,No
979,Sara Khan 879,Female,26,Sales,Business Development,4,2015-04-16,India,121153,9,6,15,25,2023,9,2.22,2,No
980,Judith Ware 880,Female,39,Sales,Sales Executive,2,2014-06-11,Canada,128616,31,12,14,15,2025,10,2.72,2,No
981,Shannon Clark 881,Female,38,Sales,Sales Executive,3,2011-01-15,India,70285,22,0,10,69,2024,13,4.13,3,No
982,Clinton Scott 882,Male,26,IT,Cybersecurity Specialist,2,2023-06-04,India,183605,38,5,13,22,2025,1,1.43,4,No
983,Jasmine Gonzalez 883,Male,53,Support,Helpdesk,4,2009-08-25,UK,81996,8,6,6,41,2017,15,1.2,3,No
984,Kabir Mehta 884,Male,43,HR,Recruitment Specialist,3,2019-08-24,India,81947,36,15,5,36,2024,5,3.42,2,No
985,Shannon Clark 885,Male,43,Support,Helpdesk,3,2023-02-14,UK,86030,39,29,3,71,2025,1,4.04,3,No
986,Saanvi Iyer 886,Female,46,HR,HR Executive,1,2020-10-02,India,77443,13,26,10,5,2022,4,4.18,4,No
987,Kavya Menon 887,Male,33,Sales,Account Manager,3,2012-06-15,France,163344,3,14,8,36,2021,12,2.25,2,No
988,Arjun Rao 888,Female,27,Marketing,SEO Specialist,3,2019-05-06,Germany,100464,19,19,8,21,2021,5,2.02,3,No
989,Cody Bright 889,Female,35,Sales,Sales Executive,1,2010-09-12,Canada,163019,27,29,7,5,2022,14,2.51,3,No
990,Clinton Scott 890,Female,47,HR,HR Manager,1,2013-10-07,USA,170024,13,1,3,31,2022,11,2.81,3,No
991,Ayaan Saxena 891,Other,46,HR,Recruitment Specialist,4,2021-05-26,USA,155454,33,25,14,16,2023,3,2.86,3,No
992,Vihaan Verma 892,Female,53,HR,HR Manager,2,2022-07-08,Canada,159444,12,24,15,37,2025,2,3.32,4,No
993,Ayaan Saxena 893,Female,35,HR,HR Manager,3,2018-11-12,Germany,147175,30,22,1,16,2022,6,4.61,3,No
994,Anna Dominguez 894,Male,56,Sales,Account Manager,3,2013-01-10,Germany,77460,32,15,5,36,2022,11,3.14,3,No
995,Ayaan Saxena 895,Female,47,Support,Support Engineer,4,2011-11-27,India,35015,38,16,1,22,2024,13,4.14,3,Yes
996,Brenda Bauer 896,Female,25,IT,Software Engineer,4,2021-07-20,USA,84757,27,23,6,48,2024,3,3.85,3,No
997,Brenda Bauer 897,Male,22,IT,Cybersecurity Specialist,5,2014-05-13,Canada,116541,24,14,11,60,2017,10,2.49,2,No
998,Aditi Sen 898,Female,53,Finance,Accountant,2,2023-02-10,India,56292,31,2,7,48,2025,1,3.84,4,No
999,Reyansh Reddy 899,Other,36,IT,Engineer,4,2013-05-25,Canada,157694,8,3,15,60,2022,11,3.77,2,No
1000,Ashley Marsh 900,Male,43,Marketing,Marketing Executive,2,2011-01-19,USA,82046,27,11,15,76,2020,13,3.2,4,No
1001,Anna Dominguez 901,Female,58,Finance,Auditor,3,2019-04-09,Canada,49817,30,4,12,31,2022,5,3.37,3,No
1002,Rohan Pillai 902,Female,36,IT,Developer,3,2022-02-16,Canada,44759,16,16,5,62,2024,2,3.14,3,No
1003,Devansh Banerjee 903,Male,34,Finance,Accountant,1,2009-07-25,India,41412,22,30,4,6,2024,15,2.11,2,No
1004,Diya Patel 904,Female,49,IT,Cybersecurity Specialist,4,2022-12-26,UK,55504,12,5,2,21,2025,2,5.57,3,No
1005,Peter Mckee 905,Male,46,Finance,Auditor,1,2009-04-21,UK,143500,9,9,5,84,2020,15,4.26,3,No
1006,Peggy Mann 906,Male,55,IT,Software Engineer,3,2020-12-12,France,43507,15,21,9,5,2022,4,3.73,4,No
1007,Myra Nair 907,Male,35,IT,Software Engineer,4,2020-12-26,India,56050,5,17,4,60,2023,4,2.79,3,No
1008,Taylor Morris 908,Male,23,IT,Cybersecurity Specialist,4,2020-04-12,France,170892,10,26,14,13,2022,4,3.11,3,No
1009,Arjun Rao 909,Male,43,IT,Cybersecurity Specialist,2,2017-07-08,Germany,173907,2,9,2,15,2022,7,2.03,1,No
1010,Judith Ware 910,Female,49,IT,Software Engineer,3,2023-08-03,UK,135153,27,5,13,2,2025,1,3.67,4,No
1011,Peter Mckee 911,Female,54,IT,Engineer,4,2011-02-06,UK,48587,40,23,15,8,2019,13,3.54,4,Yes
1012,Ayaan Saxena 912,Male,53,Sales,Account Manager,2,2016-12-17,UK,92732,14,5,6,46,2021,8,2.99,3,No
1013,Jasmine Gonzalez 913,Female,43,HR,Employee Relations,3,2012-12-09,UK,86921,12,19,8,84,2018,12,3.23,1,No
1014,Rita Walker 914,Male,27,HR,HR Executive,2,2011-07-08,Germany,152734,41,14,2,41,2023,13,2.9,3,No
1015,Avani Bhat 915,Male,23,Finance,Accountant,3,2014-07-21,USA,165104,16,3,9,41,2024,10,2.71,4,No
1016,Jeffery Lopez 916,Female,52,IT,Developer,4,2015-05-23,Germany,172912,6,24,7,22,2021,9,2.42,3,No
1017,Megan Williams 917,Female,51,Support,Support Engineer,3,2014-07-18,USA,66440,27,15,14,2,2024,10,2.18,3,No
1018,Navya Chopra 918,Male,38,IT,Cybersecurity Specialist,3,2011-02-16,France,70183,37,21,13,0,2016,13,2.5,4,Yes
1019,Brenda Bauer 919,Male,27,Finance,Accountant,3,2010-07-21,UK,131172,12,23,2,66,2021,14,2.57,2,No
1020,Aditya Kumar 920,Female,21,IT,Developer,3,2009-02-17,India,168461,16,7,11,70,2016,15,4.29,3,No
1021,Erin Massey 921,Male,34,IT,Data Analyst,1,2018-09-27,India,149515,14,6,5,2,2021,6,2.58,1,No
1022,Peggy Mann 922,Male,52,IT,Engineer,2,2020-08-02,USA,158183,35,18,5,48,2024,4,1.17,2,No
1023,David Williams 923,Female,26,Finance,Auditor,3,2018-02-19,Germany,101299,27,25,7,66,2020,6,3.49,4,No
1024,Christopher Benson 924,Female,59,Finance,Financial Analyst,3,2014-04-09,USA,150503,14,16,13,54,2022,10,3.82,3,No
1025,Arjun Rao 925,Female,30,IT,Cybersecurity Specialist,3,2017-12-22,Canada,74023,10,20,15,3,2023,7,4.17,4,No
1026,Ananya Singh 926,Male,27,Sales,Business Development,2,2018-03-08,France,74941,30,12,5,30,2020,6,3.37,3,No
1027,Taylor Morris 927,Male,46,Marketing,Marketing Executive,3,2013-06-08,France,156677,3,14,11,65,2024,11,2.06,4,No
1028,Judith Ware 928,Other,54,Marketing,SEO Specialist,2,2023-10-28,UK,111054,34,25,14,77,2025,1,2.4,3,No
1029,Rita Walker 929,Female,50,HR,Recruitment Specialist,4,2019-02-15,UK,100363,33,25,6,63,2021,5,3.8,1,No
1030,Navya Chopra 930,Other,56,Sales,Sales Executive,3,2016-08-11,Germany,96742,26,30,14,30,2025,8,4.66,4,No
1031,Judith Ware 931,Male,41,IT,Engineer,1,2009-05-26,USA,80215,9,1,9,62,2024,15,2.06,2,No
1032,Ananya Singh 932,Female,37,Sales,Sales Executive,1,2016-12-04,Canada,82857,29,27,3,65,2024,8,3.41,3,No
1033,Jasmine Gonzalez 933,Female,53,HR,HR Manager,5,2012-03-12,France,90476,19,9,3,30,2021,12,2.65,3,No
1034,Ishaan Malhotra 934,Male,30,IT,Engineer,2,2014-09-26,USA,175467,28,12,8,46,2017,10,2.38,1,No
1035,Ayaan Saxena 935,Male,32,Marketing,Content Lead,4,2015-07-07,Canada,94768,28,17,10,21,2025,9,3.23,2,No
1036,Erin Massey 936,Male,36,IT,Developer,1,2020-06-25,India,138591,22,29,12,73,2022,4,3.07,4,No
1037,Jeffery Lopez 937,Male,52,HR,HR Executive,4,2014-03-14,USA,81229,20,22,6,82,2016,10,1.18,3,No
1038,Vihaan Verma 938,Female,35,IT,Cybersecurity Specialist,4,2018-01-07,UK,146706,9,10,12,45,2023,6,3.4,3,No
1039,Kavya Menon 939,Female,47,IT,Software Engineer,3,2017-09-22,India,97583,40,12,10,57,2020,7,3.53,3,No
1040,Joel Fuller 940,Female,48,IT,Data Analyst,1,2019-10-18,India,161011,11,18,3,60,2024,5,3.95,3,No
1041,Christopher Benson 941,Female,37,Sales,Sales Executive,2,2009-08-09,France,65104,29,28,2,45,2023,15,2.63,4,No
1042,Peter Mckee 942,Male,22,Sales,Business Development,3,2013-10-15,Canada,72594,32,23,13,0,2018,11,1.61,4,Yes
1043,Aditya Kumar 943,Male,56,Sales,Account Manager,3,2016-08-25,UK,38664,17,24,2,24,2023,8,2.78,2,No
1044,Erin Massey 944,Female,27,Sales,Account Manager,2,2021-01-03,India,45528,13,29,2,60,2025,3,3.91,3,No
1045,Troy Ford 945,Male,33,Finance,Accountant,1,2016-03-09,Germany,163404,21,28,15,80,2024,8,3.12,3,No
1046,Peter Mckee 946,Female,35,IT,Cybersecurity Specialist,3,2009-03-15,Germany,67899,20,23,5,13,2021,15,4.05,3,No
1047,Nicole Roberts 947,Female,45,HR,Recruitment Specialist,3,2010-10-01,UK,105979,0,21,15,44,2022,14,1.9,3,No
1048,Manish Badami 948,Female,43,Sales,Account Manager,2,2019-03-02,Canada,52241,14,4,12,76,2023,5,4.01,3,No
1049,Connie Bailey 949,Female,42,Finance,Auditor,1,2023-09-01,Canada,81211,35,2,5,38,2025,1,3.45,2,No
1050,Anna Dominguez 950,Female,46,HR,HR Executive,5,2011-11-18,France,98472,21,18,1,65,2017,13,2.85,3,No
1051,Jeffery Lopez 951,Female,53,Sales,Account Manager,3,2018-01-09,UK,66346,31,22,2,31,2023,6,4.27,2,No
1052,Shannon Clark 952,Female,31,Sales,Sales Executive,4,2022-07-13,Germany,116196,32,12,2,57,2024,2,3.44,2,No
1053,Meera Das 953,Female,30,Finance,Accountant,3,2009-01-13,UK,139451,40,4,15,55,2021,15,2.22,5,No
1054,Nicole Roberts 954,Male,45,Sales,Sales Executive,1,2017-10-28,USA,137908,38,11,4,5,2024,7,4.18,3,No
1055,Reyansh Reddy 955,Female,57,IT,Engineer,2,2009-06-05,Canada,184014,22,13,7,66,2017,15,2.96,3,No
1056,Peggy Mann 956,Other,58,Marketing,SEO Analyst,2,2009-10-14,India,84167,1,5,3,81,2020,15,3.24,3,No
1057,Steven Barnett 957,Male,44,Finance,Financial Analyst,4,2015-11-05,USA,71373,1,29,5,49,2024,9,2.34,4,No
1058,Peggy Mann 958,Other,53,HR,HR Manager,3,2021-04-03,Germany,102143,37,21,11,37,2025,3,3.15,3,No
1059,Steven Barnett 959,Male,37,IT,Cybersecurity Specialist,2,2010-08-23,Canada,155623,28,8,9,2,2025,14,2.25,3,No
1060,Vihaan Verma 960,Male,44,Sales,Business Development,5,2014-05-12,Germany,145013,2,16,5,4,2019,10,3.03,3,No
1061,Norman Lane 961,Female,57,Marketing,SEO Specialist,2,2010-09-28,Germany,37016,38,7,9,23,2024,14,3.23,4,Yes
1062,Manish Badami 962,Male,22,Sales,Sales Executive,5,2020-07-10,Germany,104110,6,25,1,53,2023,4,3.81,4,No
1063,Peter Mckee 963,Female,52,Sales,Sales Executive,5,2020-02-07,France,42274,35,12,9,33,2025,4,1.79,3,Yes
1064,Nicole Roberts 964,Female,44,HR,Employee Relations,2,2020-07-04,Germany,50748,28,28,14,38,2022,4,4.2,4,No
1065,Jeffery Lopez 965,Female,29,Sales,Business Development,2,2021-12-28,Germany,46826,36,4,5,47,2024,3,4.23,3,No
1066,Navya Chopra 966,Male,24,Sales,Account Manager,3,2019-08-04,USA,118008,35,28,8,48,2021,5,3.01,5,No
1067,Jeffery Lopez 967,Female,37,HR,HR Manager,3,2015-07-20,USA,164288,22,21,5,33,2022,9,3.33,4,No
1068,Christopher Benson 968,Other,37,IT,Developer,3,2009-08-14,USA,140623,15,21,14,79,2021,15,3.51,3,No
1069,Peggy Mann 969,Female,50,IT,Cybersecurity Specialist,5,2013-03-02,Canada,174592,30,16,12,6,2016,11,3.28,3,No
1070,Arjun Rao 970,Male,31,HR,HR Executive,3,2016-10-06,France,118106,33,2,6,17,2019,8,3.8,3,No
1071,Judith Ware 971,Female,41,IT,Software Engineer,2,2014-07-07,Canada,89638,0,27,8,69,2025,10,2.81,3,No
1072,Navya Chopra 972,Male,41,HR,Recruitment Specialist,2,2022-06-16,France,104072,17,5,2,33,2025,2,2.44,2,No
1073,Megan Williams 973,Male,38,IT,Tester,3,2012-11-24,France,102309,39,13,3,50,2024,12,3.63,1,No
1074,Vihaan Verma 974,Male,49,Sales,Account Manager,2,2015-12-22,UK,159724,14,14,11,67,2024,9,1.67,1,No
1075,Taylor Morris 975,Female,44,IT,Cybersecurity Specialist,4,2012-06-03,India,162843,16,13,9,13,2018,12,3.82,5,No
1076,Judith Ware 976,Male,30,Sales,Sales Executive,2,2014-12-16,UK,70326,9,10,5,68,2017,10,3.92,2,No
1077,Navya Chopra 977,Female,37,Marketing,Content Strategist,2,2022-02-15,UK,40079,19,10,5,7,2024,2,2.42,1,No
1078,Avani Bhat 978,Male,38,IT,Software Engineer,1,2017-07-06,France,156412,5,8,9,14,2023,7,4.62,3,No
1079,Ayaan Saxena 979,Male,40,Sales,Sales Executive,3,2019-01-02,France,122340,7,5,10,82,2025,5,2.85,3,No
1080,Kavya Menon 980,Female,57,HR,HR Manager,2,2009-02-17,Canada,120211,33,14,3,58,2025,15,2.76,4,No
1081,Peter Mckee 981,Female,38,IT,Developer,4,2011-03-05,France,77749,31,11,14,10,2019,13,2.55,3,No
1082,Nicole Roberts 982,Female,37,HR,Employee Relations,3,2017-04-28,Germany,153192,41,28,4,19,2023,7,3.65,3,No
1083,Arjun Rao 983,Male,29,Sales,Sales Executive,4,2019-02-08,Germany,109534,3,5,7,54,2025,5,2.81,4,No
1084,Jeffery Lopez 984,Male,34,IT,Developer,3,2012-09-24,France,114233,38,0,2,35,2022,12,1.76,1,Yes
1085,Steven Barnett 985,Female,49,HR,Employee Relations,1,2018-07-26,Germany,86818,19,24,8,81,2022,6,3.54,5,No
1086,Peggy Mann 986,Female,51,IT,Engineer,4,2016-02-22,France,146910,23,15,5,13,2023,8,2.91,2,No
1087,Diya Patel 987,Female,24,Sales,Account Manager,1,2023-11-16,UK,48429,23,19,15,57,2025,1,4.29,4,No
1088,Aarav Sharma 988,Female,38,Support,Support Engineer,3,2011-04-21,France,92748,25,14,1,37,2018,13,3.51,1,No
1089,Jeffery Lopez 989,Male,40,IT,Engineer,2,2013-09-13,UK,83807,24,1,3,79,2017,11,3.47,4,No
1090,Shannon Clark 990,Male,29,Finance,Auditor,4,2011-09-20,USA,42140,35,16,15,81,2025,13,4.21,2,No
1091,Vihaan Verma 991,Male,33,IT,Tester,4,2012-08-11,Germany,98226,6,2,9,0,2024,12,3.36,2,No
1092,Reyansh Reddy 992,Male,35,HR,Employee Relations,3,2023-05-09,USA,180973,9,2,5,64,2025,1,3.98,4,No
1093,Manish Badami 993,Male,47,Support,Helpdesk,3,2019-02-20,Germany,123815,11,4,8,0,2025,5,2.55,2,No
1094,Norman Lane 994,Male,35,HR,HR Manager,4,2009-03-23,India,63525,0,16,1,84,2022,15,4.85,4,No
1095,Peggy Mann 995,Male,48,Sales,Account Manager,1,2023-02-19,India,55491,24,22,14,59,2025,1,3.48,3,No
1096,Navya Chopra 996,Male,57,Sales,Sales Executive,4,2021-09-24,India,43078,15,28,7,24,2024,3,2.0,3,No
1097,Ashley Marsh 997,Male,39,Finance,Accountant,2,2014-02-22,USA,126654,4,16,7,9,2019,10,3.34,3,No
1098,Vihaan Verma 998,Male,46,IT,Data Analyst,5,2009-03-28,India,164101,18,19,8,49,2019,15,3.39,4,No
1099,Erin Massey 999,Female,46,IT,Tester,3,2015-06-15,France,51997,3,5,3,11,2020,9,3.32,4,No
1100,Shannon Clark 1000,Male,45,Sales,Business Development,4,2010-05-26,India,166940,5,30,1,31,2021,14,0.9,3,No
1101,Peggy Mann 1001,Male,46,Sales,Sales Executive,3,2011-04-12,USA,132356,25,0,11,32,2022,13,2.65,3,No
1102,Navya Chopra 1002,Female,46,Finance,Accountant,3,2017-07-11,Germany,148711,38,6,15,71,2022,7,1.82,3,No
1103,Devansh Banerjee 1003,Male,48,Finance,Accountant,3,2012-10-07,Canada,56246,38,25,9,25,2018,12,1.83,3,Yes
1104,Steven Barnett 1004,Female,38,Sales,Account Manager,1,2018-04-03,Germany,182326,8,14,1,41,2023,6,3.37,3,No
1105,Vihaan Verma 1005,Male,52,Sales,Business Development,3,2016-04-02,Canada,69512,13,6,11,49,2023,8,2.64,4,No
1106,Clinton Scott 1006,Other,23,Marketing,Marketing Executive,3,2016-04-15,France,92865,8,18,6,60,2024,8,2.84,4,No
1107,Kavya Menon 1007,Female,22,Finance,Auditor,4,2018-04-12,Germany,138393,14,19,9,40,2025,6,2.31,4,No
1108,Aditi Sen 1008,Male,53,Sales,Sales Executive,3,2020-05-17,USA,107144,36,21,14,56,2024,4,4.58,3,No
1109,Shannon Clark 1009,Male,39,Sales,Sales Executive,1,2020-02-08,France,152363,19,29,2,1,2024,4,3.24,3,No
1110,Rita Walker 1010,Male,37,Sales,Sales Executive,2,2020-08-08,Germany,85665,7,10,4,69,2024,4,1.68,4,No
1111,Kabir Mehta 1011,Female,53,IT,Cybersecurity Specialist,3,2018-05-24,France,128542,31,22,2,30,2022,6,3.84,4,No
1112,Peggy Mann 1012,Female,32,IT,Software Engineer,2,2023-09-20,Canada,136311,20,13,4,22,2025,1,2.86,3,No
1113,Anna Dominguez 1013,Male,23,HR,Recruitment Specialist,2,2012-04-23,France,49325,40,12,2,75,2021,12,4.39,1,No
1114,Reyansh Reddy 1014,Female,46,Finance,Auditor,4,2022-05-27,USA,167825,18,19,12,53,2024,2,3.19,3,No
1115,Ishaan Malhotra 1015,Male,55,IT,Data Analyst,3,2018-10-01,Germany,184068,28,25,1,27,2020,6,2.5,3,No
1116,Sara Snyder 1016,Male,28,Marketing,Content Strategist,3,2010-08-04,Canada,103811,30,26,11,78,2024,14,2.66,2,No
1117,Connie Bailey 1017,Other,56,Finance,Financial Analyst,2,2010-08-16,France,151737,5,24,3,18,2021,14,2.8,3,No
1118,Taylor Morris 1018,Female,27,Support,Helpdesk,3,2013-02-28,UK,35824,3,8,8,75,2021,11,3.69,3,No
1119,Aarav Sharma 1019,Female,56,IT,Data Analyst,2,2023-12-20,Canada,179952,28,8,5,47,2025,1,2.41,4,No
1120,Erin Massey 1020,Male,36,Marketing,SEO Analyst,3,2015-02-05,Canada,152718,41,15,4,1,2020,9,4.44,3,No
1121,Aarav Sharma 1021,Male,44,IT,Cybersecurity Specialist,1,2012-10-26,USA,101617,2,11,5,10,2025,12,3.57,3,No
1122,Taylor Morris 1022,Male,21,IT,Developer,4,2018-08-27,USA,46517,0,9,6,43,2023,6,3.42,4,No
1123,Nicole Roberts 1023,Male,45,Marketing,Content Strategist,3,2017-07-11,France,182948,14,5,6,58,2021,7,3.27,3,No
1124,Devansh Banerjee 1024,Male,30,Finance,Auditor,3,2010-05-11,UK,138068,20,17,5,58,2019,14,3.18,4,No
1125,Cody Bright 1025,Female,36,Sales,Sales Executive,3,2012-07-21,Canada,150016,30,1,12,37,2023,12,1.93,3,No
1126,Cody Bright 1026,Female,36,Sales,Business Development,3,2023-07-20,France,44982,6,26,11,24,2025,1,3.49,4,No
1127,Manish Badami 1027,Female,28,HR,HR Executive,2,2016-04-26,India,180711,16,19,12,20,2020,8,5.13,3,No
1128,Rita Walker 1028,Female,49,Support,Support Engineer,4,2012-04-27,UK,105210,18,8,6,41,2016,12,3.89,2,No
1129,Arjun Rao 1029,Male,59,HR,HR Manager,2,2012-08-01,France,104852,38,18,9,35,2020,12,3.64,3,No
1130,Pari Joshi 1030,Male,48,HR,HR Manager,4,2012-10-21,Canada,148618,2,5,5,8,2021,12,1.67,4,No
1131,Sara Snyder 1031,Male,26,Marketing,Content Lead,4,2012-12-26,France,44695,29,1,13,11,2019,12,4.29,3,No
1132,Connie Bailey 1032,Male,36,HR,HR Manager,2,2012-02-26,USA,83582,34,14,6,9,2016,12,4.0,3,No
1133,Ayaan Saxena 1033,Male,40,HR,HR Executive,4,2019-04-05,USA,66094,28,16,4,58,2023,5,4.37,1,No
1134,Ayaan Saxena 1034,Male,36,Finance,Financial Analyst,3,2019-08-02,Germany,57187,13,15,13,4,2023,5,2.3,3,No
1135,Taylor Morris 1035,Male,27,Support,Support Engineer,2,2010-02-18,UK,153013,34,27,3,32,2024,14,2.8,3,No
1136,Ananya Singh 1036,Female,34,Sales,Sales Executive,5,2018-08-28,India,163721,27,20,13,68,2022,6,1.71,2,No
1137,Devansh Banerjee 1037,Female,46,Sales,Sales Executive,3,2017-03-21,Canada,141683,29,7,12,79,2023,7,1.63,3,No
1138,Arjun Rao 1038,Male,46,Sales,Sales Executive,3,2017-02-22,UK,36214,25,9,6,62,2019,7,2.62,1,Yes
1139,Pari Joshi 1039,Male,34,Sales,Sales Executive,3,2019-10-06,USA,58940,6,9,11,28,2022,5,3.67,3,No
1140,Devansh Banerjee 1040,Male,27,IT,Data Analyst,2,2023-02-20,India,79406,38,17,11,17,2025,1,2.78,4,No
1141,Troy Ford 1041,Female,53,IT,Tester,5,2013-11-18,Canada,182049,30,9,5,5,2019,11,2.53,3,No
1142,Joel Fuller 1042,Female,46,Marketing,Marketing Executive,2,2015-10-20,Germany,93414,4,8,4,52,2021,9,3.54,1,No
1143,Ananya Singh 1043,Female,40,Sales,Account Manager,2,2009-11-07,USA,136440,34,27,5,81,2022,15,-0.04,3,Yes
1144,Rita Walker 1044,Female,23,Sales,Business Development,3,2018-05-26,USA,138569,13,23,7,31,2020,6,2.66,3,No
1145,Pari Joshi 1045,Male,24,HR,Employee Relations,3,2011-04-10,India,95481,35,18,1,41,2020,13,3.54,3,No
1146,Kabir Mehta 1046,Male,46,IT,Engineer,3,2015-10-19,UK,62740,26,0,14,46,2019,9,2.8,3,No
1147,Vivaan Gupta 1047,Male,31,HR,HR Executive,2,2013-06-02,France,98328,23,3,15,30,2021,11,4.5,4,No
1148,Diya Patel 1048,Female,22,IT,Developer,2,2020-04-12,UK,46881,39,23,1,61,2022,4,2.54,4,No
1149,Kavya Menon 1049,Female,34,IT,Developer,2,2022-08-18,USA,71996,28,2,11,55,2025,2,2.61,2,No
1150,Joel Fuller 1050,Male,50,Sales,Business Development,4,2011-09-02,UK,157196,21,9,13,10,2023,13,2.21,2,No
1151,Nicole Roberts 1051,Male,32,Support,Helpdesk,2,2011-08-16,France,72177,7,11,1,25,2019,13,2.44,3,No
1152,Sara Khan 1052,Male,46,Sales,Sales Executive,4,2021-08-23,Germany,101126,14,17,2,26,2023,3,3.48,3,No
1153,Ananya Singh 1053,Female,53,Sales,Account Manager,4,2012-10-06,Canada,91531,4,22,9,82,2023,12,4.01,3,No
1154,Peter Mckee 1054,Male,33,IT,Data Analyst,4,2020-01-02,USA,61119,3,19,13,56,2024,4,5.35,4,No
1155,Aditya Kumar 1055,Male,34,HR,Employee Relations,4,2014-07-13,UK,152744,10,5,5,26,2020,10,3.78,2,No
1156,Ananya Singh 1056,Other,44,Support,Helpdesk,2,2012-11-04,USA,151894,17,20,14,58,2018,12,2.02,4,No
1157,Megan Williams 1057,Other,54,Sales,Sales Executive,2,2016-09-19,Canada,168780,41,1,9,61,2021,8,4.44,3,No
1158,Pari Joshi 1058,Other,46,HR,Employee Relations,3,2021-04-03,UK,79989,29,9,13,19,2023,3,3.69,5,No
1159,Manish Badami 1059,Male,41,Finance,Auditor,2,2016-07-02,Germany,57106,14,1,5,2,2020,8,3.23,3,No
1160,Norman Lane 1060,Male,48,Sales,Business Development,3,2018-10-28,Canada,52131,5,29,15,15,2024,6,4.27,3,No
1161,Rita Walker 1061,Female,56,IT,Cybersecurity Specialist,3,2020-12-18,France,81553,15,8,14,43,2023,4,5.57,2,No
1162,Reyansh Reddy 1062,Male,22,IT,Engineer,4,2010-02-14,France,41553,39,26,7,78,2023,14,3.01,4,No
1163,Meera Das 1063,Female,29,IT,Tester,1,2017-12-20,USA,52881,8,9,14,29,2022,7,2.37,2,No
1164,Vihaan Verma 1064,Female,43,Sales,Sales Executive,4,2009-08-24,France,36379,33,1,14,39,2021,15,4.53,3,No
1165,Steven Barnett 1065,Male,35,Finance,Auditor,2,2010-08-08,UK,125791,26,7,15,64,2017,14,5.86,2,No
1166,Megan Williams 1066,Male,33,Sales,Account Manager,3,2013-07-22,France,140664,12,23,6,28,2018,11,3.34,2,No
1167,Ashley Marsh 1067,Male,43,IT,Tester,3,2011-12-07,Germany,104306,35,16,2,29,2020,13,3.23,2,No
1168,Clinton Scott 1068,Female,37,Finance,Accountant,4,2019-05-08,India,175160,26,16,3,31,2025,5,3.37,2,No
1169,Aditi Sen 1069,Male,22,Finance,Auditor,3,2019-02-05,UK,139512,8,28,5,9,2024,5,3.65,3,No
1170,Shannon Clark 1070,Other,40,Sales,Sales Executive,4,2015-07-09,India,51350,4,3,4,50,2017,9,1.79,5,No
1171,Diya Patel 1071,Male,40,Sales,Sales Executive,4,2011-10-17,USA,134599,21,17,14,7,2016,13,3.51,3,No
1172,Peter Mckee 1072,Male,23,Finance,Accountant,4,2021-11-25,USA,116397,30,11,11,50,2025,3,3.47,4,No
1173,Kabir Mehta 1073,Male,32,Support,Support Engineer,1,2014-03-01,France,114509,2,30,6,35,2016,10,3.42,2,No
