Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,No,Travel_Frequently,1466,Research & Development,13,2,Medical,1,694,2,Male,60,2,4,Tester,3,Divorced,4646,15572,8,Y,No,15,3,4,80,0,10,4,1,2,1,1,2
31,No,Travel_Rarely,1190,Sales,15,3,Medical,1,695,4,Female,83,4,3,Sales Executive,3,Divorced,8736,18490,2,Y,Yes,18,3,3,80,1,10,3,3,2,0,0,0
40,No,Travel_Rarely,1134,Research & Development,22,3,Human Resources,1,696,1,Male,45,3,3,Data Analyst,3,Married,14439,13895,7,Y,No,16,2,1,80,1,7,5,4,5,3,0,3
25,No,Travel_Rarely,510,Sales,5,2,Other,1,697,3,Female,66,2,3,Business Development,2,Single,13228,23836,9,Y,Yes,23,1,2,80,3,11,0,2,11,8,3,10
39,No,Travel_Rarely,1288,Research & Development,10,4,Other,1,698,2,Female,36,2,5,Financial Analyst,3,Single,12481,14026,0,Y,No,22,3,2,80,3,22,2,1,13,12,9,12
42,No,Travel_Rarely,239,Research & Development,23,3,Life Sciences,1,699,3,Female,30,3,5,HR Executive,3,Single,10173,20245,2,Y,No,23,4,2,80,0,8,6,3,3,0,1,2
39,No,Travel_Rarely,580,Research & Development,25,2,Marketing,1,700,2,Male,47,3,3,HR Executive,3,Single,4918,10233,0,Y,No,11,5,4,80,3,7,5,4,1,0,0,0
36,No,Travel_Rarely,1385,Sales,12,4,Marketing,1,701,1,Female,71,3,3,Sales Executive,4,Single,7960,8867,9,Y,No,13,3,2,80,0,14,3,3,9,7,6,9
44,No,Travel_Frequently,605,Research & Development,17,4,Human Resources,1,702,2,Female,68,4,1,Software Engineer,1,Single,12991,7954,8,Y,Yes,18,3,1,80,2,6,6,2,2,0,1,1
24,No,Travel_Rarely,937,Research & Development,9,3,Other,1,703,4,Male,55,2,1,Engineer,3,Married,12258,16683,2,Y,No,24,3,1,80,0,23,3,2,14,11,5,12
35,No,Non-Travel,1039,Research & Development,29,4,Life Sciences,1,704,3,Male,94,3,1,HR Manager,4,Married,11619,10322,9,Y,Yes,25,3,3,80,0,16,3,2,12,10,0,12
45,No,Travel_Rarely,312,Sales,26,3,Life Sciences,1,705,2,Female,86,3,3,Business Development,1,Divorced,3077,25032,9,Y,Yes,25,3,4,80,0,23,6,1,14,14,5,14
55,No,Travel_Rarely,444,Sales,5,4,Human Resources,1,706,4,Male,98,1,1,Business Development,2,Single,10001,10164,4,Y,No,14,3,1,80,0,12,3,3,10,9,5,9
34,No,Travel_Rarely,658,Research & Development,9,3,Marketing,1,707,2,Other,46,2,3,Developer,3,Married,11665,26013,9,Y,Yes,12,4,2,80,2,5,5,4,2,0,0,1
39,No,Travel_Frequently,135,Sales,5,3,Technical Degree,1,708,4,Female,36,4,2,Sales Executive,3,Married,7444,23382,9,Y,No,18,3,2,80,0,23,4,3,14,14,2,14
58,No,Travel_Rarely,1167,Sales,23,5,Technical Degree,1,709,4,Female,41,3,1,Business Development,4,Married,13447,3643,6,Y,Yes,15,3,1,80,0,6,2,3,4,3,1,2
56,No,Travel_Frequently,1018,Research & Development,14,3,Life Sciences,1,710,4,Male,67,3,2,Helpdesk,3,Married,13864,25171,8,Y,No,25,5,3,80,0,10,3,4,2,0,0,0
27,No,Travel_Frequently,506,Research & Development,7,2,Life Sciences,1,711,3,Female,77,2,3,Helpdesk,2,Single,10291,11393,6,Y,Yes,11,3,3,80,0,9,4,4,7,5,2,5
50,No,Non-Travel,186,Research & Development,9,3,Marketing,1,712,3,Male,84,1,1,Data Analyst,1,Married,8730,2788,0,Y,No,18,3,1,80,0,19,6,3,15,13,9,14
39,No,Travel_Rarely,1158,Research & Development,12,3,Life Sciences,1,713,3,Female,83,2,1,Engineer,4,Married,11611,19624,6,Y,Yes,23,3,1,80,1,17,5,4,12,9,6,10
45,No,Travel_Rarely,1440,Research & Development,5,2,Human Resources,1,714,4,Male,44,2,3,Accountant,4,Single,14856,6488,6,Y,No,19,4,4,80,3,17,3,4,10,8,7,8
36,No,Travel_Rarely,820,Research & Development,7,5,Technical Degree,1,715,3,Other,59,2,4,Accountant,3,Married,6202,24539,1,Y,Yes,18,3,4,80,1,24,5,3,15,15,2,15
28,No,Non-Travel,265,Research & Development,5,2,Technical Degree,1,716,2,Female,84,2,2,HR Executive,2,Single,3444,4359,6,Y,No,24,3,1,80,2,6,0,3,1,0,0,0
38,No,Non-Travel,1303,Research & Development,20,2,Life Sciences,1,717,4,Female,50,2,2,Support Engineer,2,Married,12266,6612,1,Y,Yes,11,3,2,80,1,16,5,3,11,8,2,9
48,No,Travel_Rarely,1014,Research & Development,29,4,Human Resources,1,718,2,Male,89,4,3,Engineer,3,Single,4354,26510,0,Y,No,16,4,1,80,0,7,4,4,2,0,0,0
36,No,Travel_Rarely,978,Research & Development,17,3,Other,1,719,3,Male,37,2,3,Helpdesk,1,Single,5726,5548,8,Y,No,16,3,4,80,1,11,0,4,11,11,9,10
39,No,Travel_Rarely,546,Research & Development,11,1,Life Sciences,1,720,2,Female,76,3,1,Employee Relations,1,Married,6418,20202,9,Y,Yes,17,3,1,80,3,14,3,1,5,3,3,3
37,No,Travel_Rarely,1476,Research & Development,5,3,Life Sciences,1,721,3,Male,65,2,1,Financial Analyst,4,Married,6725,3638,9,Y,Yes,11,4,3,80,1,20,2,3,15,15,6,15
33,No,Travel_Frequently,634,Research & Development,28,3,Other,1,722,2,Male,55,3,4,Support Engineer,2,Single,5417,19683,4,Y,No,18,4,4,80,1,2,4,3,2,1,0,0
27,No,Travel_Rarely,1149,Research & Development,4,1,Human Resources,1,723,1,Other,99,2,5,HR Executive,2,Divorced,9582,18668,6,Y,No,14,4,3,80,1,10,0,4,9,8,8,7
47,No,Travel_Rarely,129,Research & Development,27,5,Human Resources,1,724,2,Male,63,1,2,Cybersecurity Specialist,1,Single,8771,11462,9,Y,Yes,21,2,4,80,2,11,5,3,4,4,1,2
30,No,Travel_Rarely,886,Research & Development,1,3,Medical,1,725,4,Male,89,4,2,Financial Analyst,1,Single,9445,24819,5,Y,No,14,3,4,80,1,16,0,3,9,9,5,9
54,No,Travel_Rarely,778,Research & Development,26,3,Technical Degree,1,726,3,Male,52,3,1,SEO Analyst,4,Single,3755,13360,7,Y,No,21,3,4,80,1,12,2,3,11,10,6,11
56,No,Travel_Rarely,323,Research & Development,1,3,Life Sciences,1,727,4,Female,70,2,3,Cybersecurity Specialist,4,Married,14393,21613,9,Y,Yes,20,3,2,80,0,14,4,4,12,11,9,10
45,No,Travel_Rarely,205,Research & Development,14,3,Marketing,1,728,1,Other,98,2,1,Tester,2,Married,7076,25740,2,Y,No,25,4,4,80,0,6,1,2,1,0,0,0
26,No,Travel_Rarely,160,Sales,21,2,Life Sciences,1,729,1,Female,84,3,1,Business Development,4,Divorced,9463,5323,3,Y,Yes,23,4,3,80,1,4,0,3,1,0,0,0
44,No,Travel_Rarely,275,Research & Development,28,2,Life Sciences,1,730,4,Female,74,3,1,Developer,4,Single,14175,13105,1,Y,Yes,14,3,4,80,1,9,4,2,1,0,0,1
38,No,Travel_Rarely,707,Research & Development,28,3,Marketing,1,731,3,Male,90,2,3,HR Executive,1,Married,10398,9161,4,Y,No,23,2,3,80,0,20,1,3,14,12,0,14
43,No,Travel_Rarely,240,Research & Development,9,4,Other,1,732,3,Female,62,3,2,Recruitment Specialist,3,Divorced,11225,14672,9,Y,No,16,1,1,80,1,13,4,3,4,1,2,3
26,No,Travel_Frequently,185,Research & Development,1,1,Technical Degree,1,733,2,Male,81,2,1,HR Manager,1,Married,13679,11682,0,Y,Yes,23,3,3,80,0,17,3,4,9,6,1,7
49,No,Travel_Rarely,734,Sales,8,3,Medical,1,734,2,Male,48,3,3,Sales Executive,1,Single,12102,3014,4,Y,Yes,16,1,3,80,0,14,0,3,8,7,6,6
45,No,Travel_Rarely,452,Research & Development,13,4,Human Resources,1,735,1,Female,37,3,3,Developer,1,Divorced,8057,7805,7,Y,Yes,16,3,3,80,0,12,1,4,7,4,2,7
37,No,Travel_Rarely,1231,Research & Development,9,2,Medical,1,736,4,Female,99,1,4,Financial Analyst,3,Married,5957,21217,5,Y,No,12,3,4,80,1,18,2,3,15,13,8,14
44,No,Travel_Frequently,278,Research & Development,15,1,Life Sciences,1,737,2,Male,35,3,2,Software Engineer,3,Single,8926,14598,9,Y,No,15,4,3,80,0,8,6,2,1,1,0,0
31,No,Travel_Rarely,681,Research & Development,27,2,Life Sciences,1,738,2,Male,86,2,3,Tester,3,Single,12744,17469,8,Y,No,21,2,3,80,2,8,6,3,3,2,0,1
46,No,Travel_Rarely,1075,Research & Development,11,3,Marketing,1,739,2,Male,89,1,4,Developer,2,Married,9898,21024,5,Y,Yes,22,3,3,80,2,18,2,4,9,6,4,8
54,No,Travel_Rarely,738,Research & Development,26,2,Other,1,740,1,Female,48,4,4,Cybersecurity Specialist,3,Married,14237,10297,8,Y,Yes,12,4,3,80,0,19,3,4,15,13,6,14
48,No,Travel_Frequently,513,Research & Development,4,3,Marketing,1,741,2,Other,81,2,2,HR Executive,1,Single,4620,20974,5,Y,No,16,3,3,80,0,14,6,3,9,8,7,9
23,No,Travel_Rarely,305,Research & Development,29,3,Life Sciences,1,742,2,Female,70,3,2,Engineer,1,Single,7212,25927,2,Y,Yes,17,2,2,80,0,10,3,4,5,4,4,5
31,No,Travel_Rarely,1049,Research & Development,8,3,Medical,1,743,3,Female,67,2,4,Content Strategist,2,Single,7024,12524,2,Y,Yes,16,2,1,80,1,13,6,3,12,9,1,10
58,No,Travel_Rarely,874,Research & Development,13,2,Medical,1,744,1,Female,98,2,1,Marketing Executive,4,Divorced,4703,24758,0,Y,No,13,4,3,80,0,15,5,3,13,13,0,12
34,No,Travel_Rarely,1190,Research & Development,17,3,Technical Degree,1,745,3,Female,45,3,3,Engineer,2,Single,9298,14202,9,Y,No,24,3,1,80,0,15,1,4,6,6,5,5
46,No,Non-Travel,578,Sales,4,4,Other,1,746,1,Male,68,3,4,Account Manager,1,Married,12473,22436,7,Y,Yes,21,4,4,80,0,19,0,4,11,11,5,11
41,No,Travel_Rarely,1261,Research & Development,10,4,Life Sciences,1,747,3,Male,80,3,3,Tester,1,Married,10051,20614,6,Y,Yes,24,2,3,80,0,20,0,4,13,10,1,11
59,Yes,Travel_Rarely,324,Sales,2,4,Other,1,748,3,Male,34,3,3,Account Manager,3,Married,4341,19309,4,Y,Yes,24,4,4,80,1,13,5,2,6,6,2,5
50,No,Non-Travel,1184,Research & Development,26,3,Human Resources,1,749,3,Male,91,3,1,Software Engineer,2,Married,5251,12784,3,Y,Yes,20,3,2,80,3,10,2,4,10,9,3,8
28,No,Travel_Rarely,1416,Research & Development,15,3,Human Resources,1,750,3,Female,70,3,1,Employee Relations,3,Married,10456,21089,2,Y,Yes,20,3,4,80,2,12,6,4,4,1,2,4
40,No,Travel_Rarely,114,Research & Development,20,2,Medical,1,751,2,Male,96,3,3,Support Engineer,4,Married,7316,21376,2,Y,Yes,15,5,4,80,2,4,3,1,1,0,0,0
52,No,Travel_Rarely,149,Sales,18,2,Marketing,1,752,4,Female,88,4,3,Business Development,3,Married,3545,6361,8,Y,No,19,3,4,80,1,6,5,4,5,5,1,5
42,No,Non-Travel,1224,Research & Development,14,2,Marketing,1,753,2,Male,48,3,1,Cybersecurity Specialist,3,Single,6903,24043,0,Y,No,24,4,3,80,0,19,6,3,13,12,2,11
27,No,Travel_Rarely,1063,Research & Development,3,3,Medical,1,754,2,Female,91,2,1,Accountant,3,Married,6794,3376,3,Y,No,21,4,4,80,2,6,2,2,1,0,0,0
29,No,Travel_Rarely,1133,Sales,1,2,Technical Degree,1,755,3,Female,82,3,1,Account Manager,4,Single,5726,22966,8,Y,Yes,16,3,2,80,0,9,1,4,1,0,0,0
21,No,Travel_Rarely,855,Research & Development,26,2,Life Sciences,1,756,1,Female,95,3,2,Developer,3,Married,12503,2913,8,Y,Yes,13,3,3,80,1,12,2,1,11,11,5,10
49,No,Travel_Rarely,222,Research & Development,3,5,Human Resources,1,757,1,Male,37,2,2,Tester,1,Married,13576,7994,9,Y,No,25,3,3,80,0,10,2,3,5,2,0,4
28,No,Travel_Frequently,761,Research & Development,23,2,Medical,1,758,4,Male,75,2,1,Employee Relations,4,Married,10620,17852,8,Y,No,19,3,1,80,2,12,3,4,5,2,3,4
24,No,Travel_Rarely,770,Sales,27,2,Other,1,759,3,Male,41,3,1,Account Manager,3,Married,9866,13836,2,Y,Yes,21,3,4,80,1,12,3,4,7,7,5,7
55,No,Travel_Rarely,1095,Sales,13,1,Marketing,1,760,3,Female,94,4,3,Business Development,2,Divorced,6467,21336,4,Y,No,24,4,4,80,2,9,0,4,2,0,0,1
23,No,Non-Travel,352,Research & Development,8,3,Life Sciences,1,761,4,Other,52,2,1,Data Analyst,2,Married,3985,25771,3,Y,Yes,22,1,3,80,1,16,0,3,15,14,5,13
27,No,Travel_Frequently,1455,Sales,22,3,Human Resources,1,762,2,Female,68,2,1,Account Manager,3,Single,5415,26251,9,Y,No,23,3,3,80,0,14,6,3,6,6,3,6
47,No,Non-Travel,1324,Research & Development,17,3,Technical Degree,1,763,3,Male,89,3,1,Accountant,2,Married,13056,4713,3,Y,Yes,15,3,4,80,3,7,5,3,2,1,1,1
21,No,Travel_Frequently,1221,Sales,23,3,Medical,1,764,4,Female,56,1,4,Account Manager,2,Married,8277,23488,3,Y,No,22,3,2,80,1,21,0,2,15,14,2,14
47,No,Travel_Frequently,1345,Research & Development,29,4,Life Sciences,1,765,2,Female,86,4,2,Helpdesk,4,Single,13577,16378,5,Y,No,11,4,1,80,0,14,2,4,13,13,8,13
36,No,Travel_Rarely,819,Research & Development,16,4,Other,1,766,2,Male,73,3,2,Content Strategist,4,Married,7730,8931,7,Y,Yes,20,2,4,80,0,19,2,3,10,7,3,10
58,No,Travel_Rarely,374,Research & Development,16,5,Human Resources,1,767,3,Male,99,3,1,SEO Analyst,1,Married,7497,19423,2,Y,No,13,3,3,80,0,12,4,4,5,4,3,4
27,No,Travel_Rarely,603,Sales,12,4,Technical Degree,1,768,1,Male,57,2,2,Business Development,4,Married,15063,8815,1,Y,No,13,3,1,80,0,12,1,2,4,4,2,4
43,No,Travel_Rarely,945,Research & Development,19,3,Marketing,1,769,4,Female,52,1,2,Cybersecurity Specialist,1,Married,6175,9797,7,Y,No,12,3,1,80,1,13,4,2,11,9,5,10
31,No,Travel_Rarely,658,Research & Development,16,2,Life Sciences,1,770,1,Male,63,2,1,HR Manager,3,Single,7740,10714,8,Y,No,12,3,4,80,3,13,1,4,10,8,6,9
53,Yes,Travel_Frequently,726,Research & Development,15,1,Other,1,771,4,Female,54,3,4,Auditor,4,Married,3829,13245,6,Y,Yes,19,3,3,80,0,10,5,1,5,4,1,4
56,Yes,Non-Travel,795,Sales,29,1,Medical,1,772,3,Female,40,4,3,Account Manager,1,Single,10153,14903,3,Y,Yes,24,3,3,80,3,4,3,1,2,1,1,2
57,No,Travel_Rarely,469,Research & Development,9,3,Human Resources,1,773,2,Male,77,3,3,Software Engineer,4,Single,11344,6413,6,Y,No,13,3,3,80,2,17,5,4,8,8,5,6
37,Yes,Travel_Frequently,622,Sales,16,4,Marketing,1,774,2,Male,94,3,2,Business Development,3,Divorced,8549,17982,1,Y,Yes,20,3,4,80,2,14,2,2,8,8,7,6
55,No,Travel_Rarely,688,Research & Development,27,3,Other,1,775,1,Other,39,4,1,Accountant,2,Married,3876,17871,2,Y,No,21,3,3,80,1,13,4,3,6,3,4,6
25,No,Travel_Frequently,1453,Sales,2,1,Other,1,776,2,Female,55,4,2,Business Development,2,Married,3069,3142,9,Y,No,24,3,4,80,1,7,5,4,3,3,0,3
52,No,Non-Travel,1344,Sales,25,3,Marketing,1,777,1,Other,39,3,1,Sales Executive,1,Divorced,12410,19125,1,Y,Yes,14,3,3,80,0,8,2,4,4,1,2,2
23,No,Travel_Frequently,446,Research & Development,10,4,Human Resources,1,778,3,Male,47,1,1,SEO Analyst,4,Married,11706,6875,7,Y,Yes,25,2,1,80,1,3,4,3,1,0,0,1
55,No,Travel_Rarely,158,Research & Development,12,3,Human Resources,1,779,4,Male,89,2,2,Engineer,2,Single,8726,2312,1,Y,No,16,2,2,80,0,12,0,3,9,6,5,7
34,No,Non-Travel,804,Research & Development,18,4,Human Resources,1,780,3,Female,74,2,2,Developer,4,Married,8902,5144,9,Y,Yes,20,3,1,80,0,12,1,3,10,9,1,9
51,No,Non-Travel,131,Research & Development,18,4,Life Sciences,1,781,2,Male,55,2,1,Software Engineer,3,Married,9030,8471,6,Y,No,19,3,3,80,2,12,0,4,5,5,3,5
51,No,Travel_Frequently,307,Sales,28,4,Medical,1,782,3,Male,38,2,2,Business Development,3,Married,6047,17571,1,Y,Yes,11,1,1,80,1,16,5,4,14,14,0,13
37,No,Travel_Rarely,437,Sales,4,4,Marketing,1,783,3,Female,65,4,2,Sales Executive,1,Divorced,14390,20015,1,Y,Yes,24,3,2,80,1,9,2,4,8,7,6,6
44,No,Travel_Frequently,1336,Research & Development,2,3,Technical Degree,1,784,2,Male,44,3,4,Software Engineer,2,Married,6109,8262,9,Y,No,13,2,1,80,1,8,3,2,3,0,2,3
43,No,Travel_Rarely,278,Research & Development,7,2,Human Resources,1,785,2,Female,53,3,3,Marketing Executive,2,Married,10437,2021,2,Y,Yes,13,5,3,80,1,11,3,4,4,2,3,3
38,No,Travel_Rarely,409,Sales,19,1,Medical,1,786,1,Male,69,3,1,Sales Executive,3,Married,11515,14408,2,Y,Yes,16,3,3,80,1,13,0,3,4,3,1,3
34,No,Travel_Rarely,508,Research & Development,11,3,Technical Degree,1,787,4,Other,31,2,3,Engineer,3,Single,4869,4404,5,Y,No,19,3,4,80,0,15,4,3,8,6,1,8
35,Yes,Travel_Rarely,237,Sales,13,2,Life Sciences,1,788,3,Female,33,2,5,Sales Executive,1,Divorced,10156,21009,9,Y,Yes,21,3,3,80,2,20,0,3,15,14,9,14
35,Yes,Travel_Rarely,490,Sales,29,5,Marketing,1,789,3,Male,49,3,3,Account Manager,1,Divorced,4228,13523,3,Y,Yes,19,4,2,80,1,17,3,2,12,9,4,12
26,No,Travel_Rarely,481,Research & Development,20,2,Medical,1,790,2,Female,68,2,3,SEO Specialist,1,Married,8433,14957,8,Y,Yes,15,2,4,80,1,14,0,3,9,6,7,8
47,No,Travel_Frequently,804,Research & Development,17,4,Medical,1,791,4,Male,74,2,1,Software Engineer,1,Single,11131,19337,9,Y,Yes,19,5,3,80,0,7,1,4,3,1,2,2
35,No,Travel_Rarely,1092,Research & Development,10,3,Marketing,1,792,3,Male,55,2,5,Recruitment Specialist,4,Married,9549,17124,4,Y,Yes,24,3,3,80,1,10,0,4,7,6,6,6
56,No,Travel_Frequently,1398,Research & Development,16,2,Marketing,1,793,1,Female,89,2,1,Data Analyst,3,Married,12647,14213,7,Y,No,25,2,3,80,0,10,4,3,9,9,4,7
28,No,Travel_Rarely,746,Research & Development,20,4,Other,1,794,1,Female,98,1,3,Engineer,4,Single,6205,9098,9,Y,Yes,16,3,3,80,3,6,2,4,2,0,1,2
35,No,Travel_Rarely,144,Research & Development,16,3,Human Resources,1,795,2,Male,97,1,2,Auditor,1,Single,9163,22292,2,Y,No,15,3,1,80,2,5,0,4,4,1,1,3
23,No,Travel_Rarely,561,Research & Development,20,3,Marketing,1,796,3,Male,99,4,2,Cybersecurity Specialist,3,Single,13361,6614,8,Y,Yes,18,5,4,80,1,11,1,3,3,1,1,3
33,No,Non-Travel,1161,Sales,20,2,Medical,1,797,1,Female,60,3,1,Sales Executive,2,Married,13723,5659,3,Y,No,25,4,4,80,0,11,5,2,8,6,6,7
54,No,Travel_Rarely,846,Research & Development,16,3,Human Resources,1,798,3,Female,98,3,2,Marketing Executive,1,Married,12441,12344,2,Y,Yes,25,3,3,80,2,4,4,2,4,3,2,2
44,No,Travel_Rarely,1190,Research & Development,27,2,Marketing,1,799,2,Female,36,3,3,Marketing Executive,3,Divorced,6083,26778,8,Y,No,22,3,1,80,2,18,1,2,9,8,4,7
52,No,Travel_Frequently,686,Research & Development,25,3,Technical Degree,1,800,2,Female,98,3,4,Cybersecurity Specialist,2,Single,11067,9725,3,Y,Yes,24,4,2,80,1,1,4,4,1,0,0,0
52,No,Travel_Rarely,363,Research & Development,19,3,Technical Degree,1,801,4,Male,33,3,2,Content Strategist,4,Single,13100,6091,5,Y,Yes,22,3,1,80,0,10,5,4,1,0,0,0
50,No,Travel_Rarely,704,Research & Development,13,3,Marketing,1,802,3,Female,66,4,3,Developer,1,Single,3127,3830,6,Y,Yes,17,3,1,80,0,8,3,4,4,2,0,4
33,No,Travel_Rarely,1135,Research & Development,23,3,Other,1,803,1,Male,31,2,3,Cybersecurity Specialist,4,Divorced,9028,26770,0,Y,Yes,17,3,1,80,1,10,3,4,3,3,1,1
21,Yes,Travel_Frequently,693,Research & Development,20,3,Medical,1,804,2,Female,78,3,1,Tester,4,Married,3464,6054,0,Y,Yes,14,3,4,80,2,9,2,2,3,2,2,1
54,Yes,Travel_Frequently,270,Research & Development,11,2,Human Resources,1,805,3,Female,46,4,5,Data Analyst,1,Divorced,3644,24850,1,Y,Yes,20,4,1,80,1,16,2,4,10,8,3,8
35,No,Travel_Rarely,1002,Research & Development,12,4,Other,1,806,3,Female,46,1,1,Content Strategist,3,Divorced,7107,24115,9,Y,No,11,3,1,80,1,16,4,4,12,12,4,10
34,No,Travel_Rarely,1473,Sales,17,2,Human Resources,1,807,1,Male,69,2,4,Sales Executive,3,Single,8982,24261,1,Y,No,23,3,1,80,0,10,6,4,2,1,1,0
49,No,Travel_Rarely,1357,Research & Development,15,3,Human Resources,1,808,2,Female,80,3,5,Accountant,4,Single,5920,3638,3,Y,No,25,4,2,80,0,18,1,2,14,12,3,14
54,No,Non-Travel,1427,Research & Development,26,3,Life Sciences,1,809,4,Other,57,4,1,Content Lead,3,Married,4242,10407,0,Y,No,23,1,4,80,0,10,1,2,10,7,0,8
38,No,Travel_Rarely,1075,Research & Development,3,4,Marketing,1,810,3,Female,75,1,4,HR Executive,1,Single,9361,15992,9,Y,Yes,15,3,3,80,0,14,0,4,10,7,2,8
27,No,Travel_Rarely,656,Sales,9,3,Other,1,811,2,Female,78,3,2,Sales Executive,4,Married,9036,12208,6,Y,Yes,24,4,4,80,0,4,3,3,2,0,1,0
49,No,Travel_Frequently,636,Research & Development,10,3,Life Sciences,1,812,4,Male,46,4,3,SEO Analyst,2,Married,5261,21165,5,Y,No,19,3,2,80,1,10,0,4,8,7,6,8
51,No,Travel_Rarely,103,Research & Development,12,3,Other,1,813,2,Female,56,2,1,Developer,4,Married,9505,2675,5,Y,Yes,24,3,1,80,1,5,2,2,1,0,0,1
45,No,Travel_Rarely,329,Sales,22,3,Life Sciences,1,814,2,Male,91,2,3,Business Development,1,Single,14779,4946,8,Y,No,18,3,1,80,3,14,3,3,14,14,6,12
58,No,Travel_Frequently,1045,Sales,24,2,Technical Degree,1,815,3,Male,40,4,2,Business Development,1,Single,12212,7573,3,Y,Yes,14,3,1,80,2,22,1,2,15,15,2,13
34,No,Travel_Frequently,993,Sales,9,3,Human Resources,1,816,3,Female,73,4,2,Account Manager,3,Married,7204,24367,7,Y,No,20,3,2,80,0,16,5,3,8,8,0,7
28,No,Travel_Frequently,294,Research & Development,24,3,Life Sciences,1,817,1,Male,65,3,2,Accountant,2,Single,7534,21525,1,Y,Yes,19,1,1,80,1,19,3,4,10,10,5,10
47,No,Non-Travel,255,Research & Development,5,5,Medical,1,818,1,Male,45,2,3,Developer,1,Married,7430,14983,7,Y,Yes,16,2,2,80,0,6,5,4,3,2,2,3
22,No,Travel_Rarely,209,Research & Development,22,3,Marketing,1,819,2,Other,89,4,1,Tester,4,Single,7449,8762,9,Y,No,17,3,1,80,3,2,2,2,2,0,1,1
37,No,Travel_Rarely,1452,Research & Development,26,3,Medical,1,820,3,Female,81,4,4,Software Engineer,3,Single,5024,25619,5,Y,Yes,20,3,1,80,1,10,3,4,9,8,5,8
57,No,Non-Travel,1120,Research & Development,2,2,Human Resources,1,821,2,Female,51,3,1,Recruitment Specialist,4,Married,10367,21596,7,Y,No,20,4,2,80,0,11,2,3,5,3,1,3
34,No,Travel_Rarely,160,Research & Development,28,4,Technical Degree,1,822,3,Male,67,2,4,Cybersecurity Specialist,1,Married,8126,3258,2,Y,Yes,20,3,2,80,1,15,1,4,15,13,6,13
45,No,Travel_Rarely,736,Research & Development,13,4,Medical,1,823,4,Female,94,3,1,Auditor,3,Single,7174,19346,3,Y,Yes,18,3,2,80,3,16,4,4,14,14,1,13
50,No,Travel_Frequently,696,Research & Development,11,2,Medical,1,824,3,Male,80,1,4,Developer,1,Married,15039,7474,5,Y,No,11,4,2,80,2,11,6,3,5,5,2,5
49,No,Travel_Rarely,820,Research & Development,9,2,Other,1,825,2,Male,52,2,4,Developer,3,Single,5849,6587,0,Y,No,14,1,4,80,0,16,3,4,13,10,4,13
40,Yes,Travel_Rarely,1166,Research & Development,22,3,Life Sciences,1,826,1,Female,44,3,1,Data Analyst,1,Single,7083,13054,0,Y,Yes,16,2,4,80,0,15,4,2,6,4,3,4
41,No,Travel_Rarely,1086,Sales,8,2,Medical,1,827,3,Male,60,1,3,Sales Executive,3,Married,13886,7143,7,Y,No,14,3,1,80,2,7,2,3,4,1,3,4
42,No,Travel_Rarely,383,Sales,23,2,Technical Degree,1,828,2,Male,57,1,2,Account Manager,1,Married,3098,17399,5,Y,Yes,13,2,1,80,3,7,3,4,7,6,0,7
55,No,Travel_Rarely,862,Research & Development,15,2,Medical,1,829,4,Male,96,3,2,SEO Specialist,4,Single,3084,26215,3,Y,No,23,3,3,80,3,14,6,4,7,4,4,6
57,No,Travel_Frequently,1290,Research & Development,28,2,Medical,1,830,1,Male,71,2,1,Accountant,4,Single,9704,9480,4,Y,No,15,5,1,80,3,14,1,4,11,11,1,9
36,No,Travel_Rarely,678,Research & Development,29,3,Human Resources,1,831,1,Male,54,2,1,HR Manager,4,Married,15398,8509,6,Y,No,14,4,1,80,1,17,3,4,9,9,6,9
37,No,Travel_Rarely,818,Sales,16,3,Other,1,832,4,Female,62,2,5,Business Development,2,Single,15341,5301,7,Y,No,15,3,1,80,2,10,1,2,6,5,4,6
36,No,Travel_Rarely,935,Research & Development,10,2,Technical Degree,1,833,3,Male,52,3,2,Marketing Executive,2,Divorced,13490,21268,9,Y,No,22,4,4,80,0,18,2,2,13,11,6,11
22,No,Travel_Rarely,647,Research & Development,2,2,Medical,1,834,4,Female,82,2,1,Engineer,3,Single,8703,9486,6,Y,Yes,25,2,1,80,2,6,6,4,1,0,0,1
24,No,Travel_Frequently,482,Sales,15,2,Human Resources,1,835,2,Female,45,3,2,Sales Executive,2,Single,9045,18189,6,Y,No,12,3,1,80,0,17,5,2,9,9,6,7
41,No,Travel_Rarely,897,Research & Development,18,3,Marketing,1,836,4,Female,66,2,5,Cybersecurity Specialist,2,Divorced,3201,12694,6,Y,No,24,3,3,80,1,14,5,4,12,10,0,11
59,No,Travel_Rarely,448,Sales,13,2,Medical,1,837,1,Male,34,1,1,Account Manager,1,Married,7906,17645,3,Y,Yes,25,3,4,80,1,18,4,4,13,11,7,11
